DownAndDistance,Yardline,Expected Points Added (EPA)
2-11,59,0.507484
1-5,70,1.19803
1-16,86,0.0940084
2-6,45,1.20346
1-14,55,0.470481
2-8,59,0.715161
1-3,49,1.7998
2-8,41,0.952774
1-14,41,0.69015
2-6,59,1.06063
4-11,33,0.206555
4-2,28,2.15556
1-6,73,1.00434
3-12,51,0.514745
4-6,71,0.415596
2-3,59,1.70411
2-1,59,2.50931
2-2,60,2.15822
4-19,35,0
3-19,59,0.0302365
2-4,29,2.19722
3-16,59,0.116108
2-19,68,0.0323668
3-14,59,0.208314
4-15,66,0.100407
3-13,59,0.222515
4-6,79,0.411966
3-12,59,0.47805
3-14,80,0.140744
2-19,63,0.0411236
3-11,59,0.439002
3-10,59,0.463192
4-4,79,1.05208
3-9,59,0.646097
3-8,59,0.607958
3-1,23,3.35484
3-7,59,0.91351
3-14,28,0.821614
3-6,59,1.06414
3-4,59,1.77578
3-17,36,0.0582387
3-3,59,1.45881
3-2,59,1.89741
4-17,59,0.0489304
2-14,86,0.160962
4-14,37,0.063956
1-20,67,0.093616
1-12,37,1.01729
4-15,59,0.0720161
4-12,59,0.229015
2-14,59,0.289469
4-10,59,0.23925
4-9,59,0.349631
4-5,59,1.28215
2-8,37,1.19483
1-3,37,2.00653
2-6,39,1.35962
1-14,61,0.368171
3-9,47,0.764185
4-4,59,1.48914
4-2,69,1.45779
4-11,72,0.167786
2-16,32,0.579789
4-3,59,1.24735
3-18,69,0.183397
4-2,59,1.53344
4-1,59,2.2798
1-18,58,0.20364
2-4,66,1.51185
1-6,16,1.54281
4-2,39,1.96039
1-16,58,0.19482
1-15,58,0.49709
3-9,40,0.863844
4-4,62,1.24899
1-3,32,2.32166
2-6,40,1.35349
2-8,56,0.756255
1-14,58,0.413355
1-13,58,0.400566
1-12,58,0.672265
2-18,94,0.117183
1-9,58,0.725165
1-7,58,1.12959
4-14,94,0.0388009
3-12,77,0.33024
1-5,68,1.18499
1-16,80,0.113934
1-6,58,1.21319
3-4,78,1.1731
2-9,98,0.29766
1-4,58,1.74764
2-5,58,1.37887
4-20,73,0
2-6,14,1.27996
1-14,20,0.548195
2-8,30,1.05402
1-3,58,1.64759
1-2,58,2.28375
1-16,97,0.0553992
1-5,53,1.46049
2-20,58,0.0490042
3-11,60,0.440903
3-5,89,1.00604
2-17,58,0.146305
2-15,58,0.440965
2-13,58,0.307595
1-1,42,2.85424
1-10,86,0.374336
3-8,74,0.467964
1-5,61,1.34311
2-12,58,0.516646
2-11,58,0.509996
1-5,69,1.27438
1-16,81,0.113442
2-6,42,1.36011
1-14,56,0.372997
2-8,58,0.754536
2-8,42,1.13494
1-14,40,0.620111
1-3,46,1.97316
2-6,58,1.09661
4-11,32,0.147521
4-2,29,1.88412
1-6,78,0.854837
3-12,50,0.539146
4-6,70,0.475483
2-3,58,1.66537
2-1,58,2.56226
2-2,61,2.15514
4-19,34,0
3-19,58,0.0309957
2-4,28,2.35044
3-16,58,0.111087
4-7,91,0.0763774
3-15,58,0.302761
4-15,67,0.0663392
3-13,58,0.170323
4-6,78,0.53034
3-12,58,0.466284
3-14,83,0.131088
2-19,60,0.046962
3-11,58,0.465494
3-10,58,0.489293
4-4,76,1.17357
3-9,58,0.637709
3-8,58,0.628824
3-1,22,3.21302
3-7,58,0.920227
3-14,29,0.723604
3-6,58,1.0729
3-4,58,1.53724
3-17,39,0.0481026
3-3,58,1.57321
3-2,58,2.11669
4-17,58,0.0378476
2-14,85,0.162891
4-14,36,0.0538899
1-20,64,0.0990319
1-12,38,0.995479
4-15,58,0.172357
4-12,58,0.305921
2-14,58,0.349744
4-10,58,0.257278
4-9,58,0.361448
4-5,58,1.40603
2-6,36,1.43039
2-8,36,1.24044
1-3,36,2.15379
1-14,62,0.34466
3-9,44,0.756122
4-4,58,1.31803
4-2,68,1.51766
4-11,73,0.252566
2-16,33,0.567547
4-3,58,1.25668
3-18,90,0.10251
4-11,11,1.04355
4-2,58,1.71551
4-1,58,2.26196
1-18,57,0.19931
2-4,71,1.45933
4-2,32,2.18166
1-6,29,1.59858
1-16,57,0.197883
1-15,57,0.554414
3-9,43,0.782808
4-4,63,1.34197
1-3,33,2.24472
2-6,43,1.35788
2-8,57,0.702824
1-14,57,0.36727
1-13,57,0.409338
1-12,57,0.598791
1-7,57,1.1555
3-14,47,0.245411
2-19,88,0.0150232
4-6,98,0.134162
4-14,93,0.0276806
3-12,78,0.313335
1-16,93,0.0688762
1-5,89,1.02878
1-6,57,1.19279
3-4,77,1.30522
1-4,57,1.74059
2-17,83,0.0526239
2-5,61,1.32328
4-20,70,0
1-14,17,0.512144
2-8,17,1.57493
2-6,51,1.27748
1-3,57,1.73041
1-2,57,2.23378
3-5,90,1.01026
2-17,57,0.115717
2-15,57,0.46259
2-13,57,0.34023
1-1,43,2.97467
1-10,87,0.369145
3-8,73,0.51566
1-5,60,1.24636
2-12,57,0.510868
2-11,57,0.543838
3-20,82,0.013381
2-8,23,1.07719
1-14,43,0.639392
1-3,51,1.97371
2-6,57,1.14702
4-11,39,0.258973
4-2,30,2.16114
1-6,75,0.936923
3-12,49,0.570991
4-6,65,0.479807
2-3,57,1.64959
4-19,62,0.00597576
3-19,62,0.030388
2-2,57,2.27565
2-1,57,2.63105
2-2,58,2.09194
4-19,33,0
3-19,57,0.0477182
2-4,31,2.2247
3-16,57,0.0949599
2-19,70,0.0336334
3-14,57,0.25931
4-15,68,0.0507332
3-13,57,0.198705
4-6,73,0.506205
3-12,57,0.47876
1-17,75,0.0941556
3-10,57,0.538162
4-4,73,1.21225
3-9,57,0.600349
3-8,57,0.678073
3-1,21,2.97849
3-7,57,0.98581
3-14,30,0.524513
3-6,57,0.986757
3-4,57,1.89399
3-17,34,0.0104355
3-3,57,1.5305
3-2,57,1.98376
3-18,34,1.34548
2-11,80,0.363636
4-17,57,0.0531716
2-14,84,0.168831
4-14,39,0.0533353
1-20,65,0.116542
1-12,39,0.986871
4-15,57,0.103785
2-3,75,1.43145
4-12,57,0.225134
2-14,53,0.351281
4-10,57,0.310731
4-9,57,0.445229
3-15,92,0.149706
4-7,57,0.525216
4-5,57,1.36952
1-3,35,2.21428
2-8,39,0.976483
2-6,41,1.36206
1-14,59,0.312442
3-9,41,0.884768
4-4,57,1.41559
4-2,71,1.20845
4-11,78,0.17929
2-16,46,0.376088
4-3,57,1.18501
3-18,71,0.191106
4-2,57,1.91133
4-1,57,2.09999
1-18,56,0.231235
2-4,64,1.54662
1-6,18,1.6025
4-2,33,2.00422
1-16,56,0.223294
1-15,56,0.514673
3-9,42,0.858685
4-4,60,1.25389
1-13,56,0.425035
4-15,56,0.16726
1-12,56,0.62308
1-7,56,1.13287
4-6,99,0.28629
4-14,92,0.0489141
3-12,79,0.379105
1-5,90,0.970596
1-16,82,0.103619
1-6,56,1.29953
3-4,76,1.35769
1-4,56,1.76801
2-5,60,1.32008
4-20,71,0
1-14,18,0.486699
2-8,16,1.42733
2-6,48,1.12867
1-3,56,1.6536
1-2,56,2.1515
3-11,62,0.392253
2-17,56,0.112168
2-15,56,0.468772
2-13,56,0.326324
1-3,83,1.33854
4-17,65,0.0380369
3-18,26,0.734659
2-11,56,0.565635
3-20,83,0.0107332
1-3,48,1.87608
2-8,40,0.972426
1-14,42,0.69954
2-6,56,1.10378
4-11,38,0.366506
4-2,31,1.77867
1-6,72,0.992244
3-12,48,0.507543
4-6,64,0.716105
2-3,56,1.65679
4-19,63,0.00454505
3-19,63,0.0275549
2-2,56,2.05962
2-1,56,2.52023
2-2,59,2.10976
4-19,32,0
3-19,56,0.0329993
2-4,30,2.22951
3-16,56,0.119941
4-7,37,0.68865
3-15,56,0.3434
2-19,71,0.030467
3-14,56,0.211608
4-15,69,0.0183665
3-13,56,0.220451
4-6,72,0.602633
3-12,56,0.488824
3-14,81,0.123688
2-19,62,0.0463031
3-11,56,0.49956
3-10,56,0.518498
4-4,78,1.14903
3-9,56,0.6447
3-8,56,0.706068
3-1,20,3.15728
3-7,56,0.897939
3-14,31,0.436309
3-6,56,1.05215
3-4,56,1.75735
3-17,37,0.0526398
3-3,56,1.50442
3-2,56,2.09424
4-17,56,0.0153272
4-14,38,0.138459
1-20,70,0.0873145
2-3,74,1.4723
4-12,56,0.244656
2-14,52,0.377245
4-10,56,0.307235
4-9,56,0.431714
3-15,91,0.145509
4-7,56,0.60389
1-20,93,0.0328089
4-14,27,0.20871
4-6,56,0.638061
4-5,56,1.44867
1-3,34,2.05773
2-8,38,1.10232
2-6,38,1.34402
1-14,60,0.398836
3-9,46,0.767174
4-4,56,1.53058
4-2,70,1.44593
4-11,79,0.130899
2-16,47,0.319693
4-3,56,1.35984
3-18,68,0.169599
4-2,56,1.57849
4-1,56,2.17568
1-20,55,0.150629
1-18,55,0.282224
2-4,77,1.30112
4-2,42,1.68733
1-16,55,0.221396
1-15,55,0.538609
3-9,21,0.81183
4-4,61,1.32789
1-13,55,0.475194
1-12,55,0.670585
2-18,35,0.86488
1-9,55,0.861517
1-7,55,1.13643
1-5,87,0.990166
1-16,71,0.13949
1-6,55,1.1783
2-19,38,0.098782
3-14,89,0.121157
1-1,16,3.24378
1-10,80,0.432542
3-8,76,0.420883
2-20,56,0.0342113
1-5,55,1.46038
3-4,75,1.38147
1-4,55,1.76742
2-17,81,0.0457313
2-5,63,1.31865
4-20,68,0
2-8,19,1.60518
1-14,47,0.534233
2-6,53,1.15253
1-3,55,1.80906
1-2,55,2.20227
2-20,55,0.0547376
2-17,55,0.122442
2-15,55,0.523499
2-13,55,0.376883
4-17,80,0.018539
2-11,55,0.620174
2-8,21,1.39892
1-14,45,0.606953
1-3,53,1.57352
2-6,55,1.21205
2-1,55,2.63496
3-13,48,0.24615
4-18,58,0.0173601
3-20,55,0.00814541
3-19,99,-0.0732256
3-3,42,1.88462
3-17,55,0.0736862
2-4,17,2.05274
3-16,55,0.0809279
4-6,75,0.477173
3-12,55,0.513959
3-10,55,0.544864
4-4,83,1.15594
3-9,55,0.582853
3-8,55,0.656327
3-1,35,2.99267
3-7,55,0.997089
3-14,32,0.430027
3-6,55,1.31141
3-4,55,1.71593
3-2,55,2.11162
4-8,63,0.293462
3-7,91,0.59045
3-1,55,2.44837
3-18,44,0.380257
2-11,82,0.323649
4-17,55,0.0389321
1-12,41,1.00072
4-15,55,0.0711414
2-3,73,1.46843
4-12,55,0.276957
1-6,91,0.734339
4-11,55,0.204809
4-9,55,0.361691
1-8,50,0.945619
4-16,48,0.0301615
1-11,86,0.430654
3-7,83,0.659393
3-1,79,1.97091
4-8,55,0.485355
4-5,55,1.50042
4-11,68,0.240107
2-16,36,0.611499
4-3,55,1.2129
3-18,73,0.207923
1-5,98,0.794236
1-6,96,0.66669
4-2,55,1.6323
4-1,55,2.08477
1-20,54,0.135864
1-18,54,0.27654
2-4,78,1.33984
4-2,43,1.85096
1-16,54,0.221535
1-15,54,0.595811
1-13,54,0.499188
1-12,54,0.879336
2-18,34,0.950243
1-9,54,0.831238
4-12,32,0.193569
2-3,82,1.34408
3-14,38,0.149959
3-6,49,1.24146
2-19,81,0.0212487
1-5,80,1.06043
1-16,68,0.152819
1-6,54,1.22673
2-19,39,0.0809391
3-14,88,0.131958
1-1,17,3.14078
1-10,81,0.396586
3-8,67,0.559572
3-4,74,1.37762
1-4,54,1.81685
2-17,82,0.0439986
2-5,62,1.32049
4-20,69,0
1-14,16,0.531414
2-8,18,1.5405
2-6,50,1.2848
1-3,54,1.71987
1-2,54,2.29445
2-20,54,0.059236
2-17,54,0.138856
2-15,54,0.539454
2-13,54,0.356822
4-17,83,0.0127526
2-11,54,0.614426
2-8,22,1.25217
1-14,44,0.533974
1-3,50,1.90837
2-6,54,1.1859
2-1,54,2.59965
3-13,47,0.275695
4-18,61,0
3-20,54,0.00422714
3-19,96,0.00531822
3-3,45,1.8805
3-17,54,0.0771232
2-4,16,2.24633
3-16,54,0.0979695
2-19,65,0.0416932
3-14,54,0.231231
4-6,74,0.471075
3-12,54,0.552346
4-19,95,0.00172645
3-19,31,0.125922
3-3,86,1.15224
3-10,54,0.559271
4-4,80,1.05164
3-9,54,0.667434
3-8,54,0.767364
3-1,34,3.10152
3-7,54,1.03844
3-14,33,0.398389
3-6,54,1.12645
3-4,54,1.79912
3-2,54,1.99111
4-8,62,0.403217
3-7,90,0.55608
3-1,54,2.6349
3-18,45,0.683021
2-11,81,0.348978
4-17,54,0.0193984
1-12,42,0.876012
4-15,54,0.0948681
2-3,72,1.4239
4-12,54,0.168105
1-6,88,0.742618
4-11,54,0.322109
2-14,54,0.382015
4-10,54,0.275279
4-9,54,0.449598
4-16,55,0.029365
1-8,51,0.828521
1-11,87,0.408162
3-7,82,0.665241
3-1,78,1.99623
4-8,54,0.448777
4-5,54,1.39607
4-11,69,0.186824
2-16,37,0.61475
4-3,54,1.26517
3-18,78,0.162671
1-6,99,0.392214
1-5,99,0.441638
4-2,54,1.48713
4-1,54,1.96821
1-20,53,0.162217
1-18,53,0.363189
2-4,83,1.24223
1-6,97,0.473686
1-5,97,0.770495
4-2,52,1.54932
1-16,53,0.260292
1-15,53,0.55763
1-13,53,0.792258
1-12,53,0.729924
2-18,93,0.117323
1-9,53,0.878549
1-5,85,0.967081
1-16,65,0.163786
1-6,53,1.31886
3-8,66,0.620701
3-4,73,1.40643
1-4,53,1.84703
2-17,87,0.0444657
4-20,66,0
1-2,53,2.10654
1-5,12,1.30008
2-20,53,0.047032
2-17,53,0.133669
2-15,53,0.560996
2-13,53,0.403371
1-3,94,1.20414
4-17,82,0.0219329
2-11,53,0.628904
2-1,53,2.72029
3-13,50,0.246425
4-18,56,0.00433439
3-20,53,0.00304039
2-2,62,2.20631
4-19,37,0
3-19,53,0.0406164
3-19,93,0.00809522
3-3,40,1.84802
3-17,53,0.103782
2-4,19,2.12024
3-16,53,0.0834112
4-6,69,0.536596
3-12,53,0.516306
3-11,53,0.54581
3-10,53,0.53328
4-4,93,1.00931
3-9,53,0.65146
3-8,53,0.746594
3-1,33,3.16263
3-7,53,1.01305
3-14,34,0.337819
3-6,53,1.18299
3-4,53,1.81254
3-2,53,2.15956
4-8,57,0.478763
3-7,89,0.574208
3-1,53,2.46034
4-2,90,1.19515
3-18,46,0.525367
2-11,84,0.308673
4-17,53,0.0399987
1-12,43,1.14905
4-15,53,0.0989562
2-3,79,1.37017
4-12,53,0.27976
4-9,53,0.402509
3-7,85,0.657451
3-1,65,2.20152
4-8,53,0.440661
4-5,53,1.39938
3-9,29,1.10768
4-4,53,1.5455
4-11,74,0.155444
2-16,34,0.58481
4-3,53,1.28608
3-18,75,0.189976
1-5,96,0.793913
1-16,52,0.277245
4-2,53,1.54489
4-1,53,2.12993
1-20,52,0.174739
1-18,52,0.333808
2-4,76,1.28764
1-15,52,0.561072
1-13,52,0.552632
1-12,52,0.633
2-18,92,0.122573
1-9,52,0.938335
1-5,86,0.944894
1-16,70,0.143294
1-6,52,1.30096
2-19,37,0.133512
3-14,90,0.0989014
3-8,65,0.533269
3-4,72,1.34804
1-4,52,1.87267
2-17,80,0.0517847
4-20,67,0
2-8,20,1.21497
1-14,46,0.574909
2-6,52,1.29862
1-3,52,2.03258
1-2,52,2.18116
2-20,52,0.0668003
2-17,52,0.124634
2-15,52,0.561394
2-13,52,0.441095
1-3,95,1.24445
4-17,85,0.0216322
2-11,52,0.539623
4-10,99,0.102574
1-8,28,1.2777
1-11,56,0.778793
2-10,52,0.669141
2-1,52,2.7682
3-13,49,0.206292
4-18,59,0.00294888
3-20,52,0.00344537
2-2,63,2.08531
4-19,36,0
3-19,52,0.0271011
3-19,98,-0.0444757
3-3,43,1.69891
3-17,52,0.10743
2-4,18,2.60726
3-16,52,0.0914243
4-6,68,0.513287
3-12,52,0.532467
3-10,52,0.593095
4-4,82,1.02162
3-9,52,0.609791
3-8,52,0.73557
3-1,32,3.03817
3-7,52,1.06909
3-14,35,0.29841
3-6,52,1.18966
3-4,52,1.72078
3-2,52,2.10412
4-8,56,0.538439
3-7,88,0.697467
3-1,52,2.72198
3-18,47,0.280711
2-11,83,0.335017
4-17,52,0.0259346
1-12,44,0.832692
4-15,52,0.0904274
4-13,52,0.130277
2-3,78,1.3526
4-12,52,0.235723
4-9,52,0.44692
3-7,84,0.684519
3-1,64,2.05552
4-8,52,0.408639
4-5,52,1.27088
4-11,75,0.20567
2-16,35,0.570462
4-3,52,1.32628
3-18,72,0.197954
4-1,52,2.28321
1-20,51,0.178084
1-18,51,0.413438
2-4,73,1.41708
1-6,27,2.09669
4-2,46,1.92643
1-16,51,0.338086
1-15,51,0.557038
1-13,51,0.514374
1-12,51,0.742788
1-8,23,1.42888
1-11,51,0.782771
2-18,39,0.886711
1-9,51,0.84089
3-6,50,1.19646
3-14,37,0.18971
2-19,82,0.0189466
2-3,81,1.37068
1-16,91,0.0750541
1-5,83,0.961192
1-6,51,1.28396
1-1,44,2.8686
1-10,84,0.420581
3-8,72,0.502265
2-12,56,0.530549
1-5,51,1.42575
1-4,51,1.78686
2-17,85,0.0444722
4-20,64,0
1-2,51,2.53413
1-5,14,1.79453
2-20,51,0.0523965
3-11,55,0.470096
2-17,51,0.126979
2-15,51,0.602908
2-13,51,0.3996
1-3,92,1.21148
4-17,84,0.0055567
2-11,51,0.60288
4-20,80,0
2-5,51,1.44996
2-1,51,2.7861
2-2,52,2.35937
4-19,43,0
3-19,51,0.0356145
3-19,95,0.00468296
3-3,22,1.88924
3-17,51,0.118536
2-4,21,2.25401
3-16,51,0.092064
2-19,92,0.0111463
3-14,51,0.249564
4-3,6,1.18541
2-16,53,0.158252
4-19,53,0
4-18,57,0.00753431
3-13,51,0.186583
3-14,72,0.178907
2-19,55,0.0567742
3-11,51,0.520035
3-10,51,0.570172
4-4,87,1.0973
3-9,51,0.664747
3-8,51,0.795125
3-1,47,2.60995
3-7,51,1.05596
3-14,36,0.207005
2-19,83,0.0192093
3-6,51,1.25999
3-4,51,1.77563
3-2,51,2.09209
4-8,59,0.442215
3-7,71,0.803499
3-1,51,2.59399
2-16,55,0.168295
3-13,53,0.213524
4-19,51,0.00506114
4-17,51,0.0397367
1-12,45,0.894652
4-15,51,0.109166
4-18,74,0.0331016
4-14,51,0.159741
4-13,51,0.091528
2-3,77,1.3862
4-12,51,0.253163
4-9,51,0.375037
3-7,95,0.474511
3-1,75,2.20274
4-8,51,0.401481
4-5,51,1.44287
3-9,23,0.877489
4-4,51,1.61826
4-11,64,0.20524
2-16,56,0.154785
4-3,51,1.42501
3-18,77,0.173812
4-2,51,1.62705
4-1,51,1.89262
1-20,50,0.193061
1-18,50,0.4165
2-4,74,1.3934
1-6,24,1.686
4-2,47,1.90376
1-16,50,0.354509
1-15,50,0.574725
3-9,16,0.717962
4-4,54,1.66137
1-13,50,0.567181
1-12,50,0.663076
1-8,22,1.35141
1-11,50,0.805909
1-18,94,0.0932983
2-18,38,0.869785
1-9,50,0.89705
2-3,86,1.31697
3-14,42,0.167657
2-19,85,0.0162737
1-5,92,1.00692
1-16,88,0.0811723
1-6,50,1.33548
1-1,45,2.53615
1-10,85,0.415771
3-8,79,0.433575
1-5,50,1.54484
1-4,50,1.84626
2-17,86,0.0445433
4-20,65,0
1-2,50,2.35164
1-5,13,1.90864
2-20,50,0.0797339
3-11,52,0.414389
2-17,50,0.103841
2-15,50,0.601964
2-13,50,0.517826
1-3,93,1.27492
4-17,87,0.0160364
2-11,50,0.721985
2-1,50,2.77153
2-2,53,2.20262
4-19,42,0.010439
3-19,50,0.0410954
4-13,29,0.0789165
2-11,64,0.378374
3-18,50,0.200666
3-19,92,0.00622188
3-3,41,1.95868
3-17,50,0.107807
2-4,20,2.19182
3-16,50,0.0928891
4-19,52,0.00223663
4-3,5,0.97398
2-16,50,0.243977
3-10,50,0.622664
1-10,93,0.332885
1-1,21,3.38695
3-5,50,1.57458
2-4,35,2.15078
3-20,63,0.0141501
3-13,40,0.541752
4-18,50,0
1-12,46,0.837429
4-15,50,0.0792626
4-10,87,0.219599
1-11,76,0.491336
1-8,8,0.8189
2-14,50,0.390408
4-10,50,0.407012
3-9,20,0.778505
4-4,50,1.55371
4-11,65,0.311844
2-16,57,0.14431
4-3,50,1.64073
3-18,66,0.180445
4-2,50,1.7734
4-12,33,0.248433
2-3,83,1.23662
3-14,39,0.186865
3-6,48,1.15254
2-19,80,0.0248225
1-5,81,1.0698
1-16,69,0.153734
1-6,49,1.42882
1-1,46,2.88068
1-10,82,0.420155
3-8,78,0.476951
1-5,49,1.49178
1-2,49,2.48003
1-5,8,1.2525
2-20,49,0.0769158
3-11,41,0.581723
4-19,57,0.0088335
4-3,10,1.62909
2-16,49,0.23095
4-16,38,0
4-10,53,0.255386
2-14,49,0.352474
1-3,90,1.35944
4-17,86,0.0168552
2-11,49,0.678869
3-20,90,0.00986091
1-5,76,1.10922
1-16,40,0.598307
2-5,99,0.728482
4-20,32,0
3-16,23,0.588562
2-4,49,1.79646
4-19,38,0
3-19,54,0.0416429
2-2,49,2.40544
2-1,49,2.81147
4-13,32,0.0908358
2-11,77,0.374333
3-18,49,0.200016
2-4,23,2.34642
3-16,49,0.0858054
4-19,55,0.0101445
4-3,4,2.29581
2-16,51,0.191324
4-19,94,0.00150662
3-19,30,0.155837
3-3,87,1.13232
3-10,49,0.594925
1-10,90,0.360799
1-1,22,3.58275
3-5,49,1.61026
2-4,34,2.08103
3-20,50,0.00764305
3-13,43,0.494186
4-18,49,0
1-11,73,0.590926
4-10,82,0.129519
1-8,13,1.41217
2-14,45,0.344345
4-10,49,0.296353
4-11,70,0.205431
2-16,38,0.585344
4-3,49,1.52385
2-3,80,1.42705
1-16,90,0.0756035
1-5,82,0.965278
1-6,48,1.34681
1-1,47,2.78824
1-10,83,0.428844
3-8,77,0.494947
2-20,57,0.0418959
1-5,48,1.66211
1-2,48,2.61756
3-11,54,0.523883
4-19,54,0.0137843
4-3,11,0.982487
2-16,48,0.283902
4-16,37,0
4-10,52,0.259277
2-14,48,0.322962
1-3,91,1.23488
4-17,89,0.0120254
2-11,48,0.684209
4-17,64,0.0254536
1-3,80,1.40678
4-20,31,0
3-16,22,0.539167
2-4,48,1.92859
4-19,39,0
3-19,55,0.0473128
2-2,48,2.36842
2-1,48,2.71939
4-13,31,0.10925
2-11,78,0.366106
3-18,48,0.249074
2-4,22,2.24477
3-16,48,0.0889129
4-7,93,0.237381
3-15,48,0.616415
3-19,25,0.171142
4-19,65,0.00479679
3-3,84,1.19963
3-10,48,0.6021
1-10,91,0.343075
1-1,23,3.45475
3-5,48,1.56384
2-4,33,2.16235
3-20,61,0.0138864
3-13,42,0.504107
4-18,48,0
1-11,74,0.516851
4-10,85,0.175164
1-8,14,1.35665
2-14,44,0.377763
4-10,48,0.290075
4-11,71,0.136241
2-16,39,0.530331
4-3,48,1.34335
3-18,76,0.200237
4-2,48,1.92347
1-6,15,1.34793
1-5,79,1.0053
1-16,47,0.44763
1-13,47,0.618621
4-15,49,0.102629
1-12,47,1.02657
2-12,49,0.550974
1-5,36,1.78141
1-1,35,3.09951
1-10,47,0.76095
1-7,47,1.30452
4-12,43,0.34645
2-3,69,1.55131
4-6,80,0.400869
3-12,32,1.11558
1-16,79,0.12107
1-5,47,1.46176
1-6,47,1.41047
1-1,56,2.4842
1-10,56,0.695005
2-12,44,0.797552
1-7,85,0.751193
2-17,47,0.114638
4-18,47,0.06957
3-13,29,0.531225
1-3,72,1.70511
4-17,72,0.025006
3-18,19,0.135661
2-11,47,0.70708
2-12,94,0.241482
2-7,47,1.32472
4-17,91,0.00904159
1-3,89,1.20286
2-5,93,0.979048
4-20,38,0
2-4,47,1.84064
2-1,47,2.76498
3-20,47,0.017289
3-3,34,2.12547
3-17,47,0.0885044
2-4,9,1.78644
3-16,47,0.110177
3-10,47,0.613073
1-4,49,1.85364
3-1,27,3.31217
3-7,47,1.0082
3-5,47,1.74144
2-4,32,2.35711
4-9,47,0.366286
4-1,24,3.01554
4-8,47,0.59505
4-6,47,0.644224
2-16,28,0.675337
4-3,47,1.30206
1-1,53,2.57492
1-10,61,0.629161
1-16,66,0.15645
1-6,40,1.54665
1-5,42,1.63803
2-12,47,0.706128
3-10,89,0.295965
1-19,46,0.0993066
1-6,12,2.06073
1-5,78,1.03061
1-16,46,0.455202
2-3,76,1.40854
4-12,50,0.264848
2-12,50,0.6038
1-6,37,1.58525
1-5,37,1.5773
1-1,34,3.11312
1-10,46,0.854018
3-4,23,2.36022
1-7,46,1.35596
4-12,40,0.273968
2-3,90,1.26103
4-6,81,0.501503
3-12,33,1.12495
1-16,76,0.123249
1-5,40,1.69851
1-6,46,1.39053
1-1,57,2.36557
1-10,57,0.67961
2-12,43,0.779212
1-16,78,0.123545
1-6,44,1.45545
1-5,46,1.42233
3-4,82,1.27483
2-9,30,1.00959
1-4,46,1.96755
1-5,26,1.98468
2-20,47,0.0995564
1-15,70,0.291814
1-2,46,2.58899
1-7,84,0.742348
2-17,46,0.11513
3-19,48,0.0312991
4-19,40,0
4-18,44,0.06957
3-13,30,0.619587
1-3,73,1.61575
4-17,75,0.00728947
2-11,46,0.674907
2-12,95,0.239156
2-7,46,1.24224
2-5,94,0.970332
4-20,37,0
2-4,46,1.99823
3-3,96,0.938149
4-19,85,0.00307415
3-19,37,0.0222624
2-2,46,2.48894
2-1,46,2.8919
3-20,46,0.034914
3-3,37,1.98168
3-17,46,0.0889335
2-4,8,2.17395
3-16,46,0.130183
4-3,9,0.927272
2-16,62,0.117205
4-19,56,0.00707205
4-18,60,0.00803693
3-13,46,0.293443
3-11,46,0.539749
3-10,46,0.627584
1-4,48,2.08904
3-1,26,3.37957
3-7,46,1.04455
3-5,46,1.57968
3-7,50,1.03255
3-1,46,2.61908
2-4,39,1.96639
3-13,28,0.514555
4-18,46,0.34785
3-4,83,1.33733
2-9,31,1.00038
1-4,47,2.04664
1-8,96,0.400808
1-11,36,0.8957
2-10,48,0.667616
4-9,46,0.446456
4-1,25,2.87383
4-8,46,0.502279
4-6,46,0.822441
2-16,29,0.418951
4-3,46,1.44606
2-10,61,0.553417
1-11,47,0.879025
1-18,45,0.586589
1-18,47,0.503171
2-10,63,0.53254
1-11,45,0.900444
2-12,63,0.476847
1-5,58,1.49763
1-1,37,2.7887
1-10,45,0.803198
3-4,22,2.23004
1-7,45,1.41046
4-12,45,0.364743
2-3,71,1.44491
4-6,86,0.359029
3-12,34,1.12197
1-16,73,0.133759
1-5,45,1.53448
1-6,45,1.39453
2-12,42,0.892015
1-1,58,2.35694
1-10,38,0.945818
1-5,25,1.7688
2-20,46,0.10378
1-15,69,0.323877
1-2,45,2.46641
1-7,83,0.776971
2-17,45,0.0868884
3-19,45,0.0473802
4-19,45,0.0243158
4-18,33,0.20871
3-13,27,0.387173
1-3,70,1.57193
4-17,74,0.0143485
2-11,45,0.762436
4-9,49,0.343873
1-17,45,0.258027
4-8,78,0.297011
1-11,31,0.993584
2-10,45,0.7213
2-9,45,0.827461
4-1,47,2.31061
3-20,78,0.0118045
4-17,93,0.010469
1-3,87,1.25453
2-5,95,0.875869
4-20,36,0
2-4,45,1.94343
1-16,23,0.356035
4-11,27,0.495755
4-2,10,1.90485
1-6,71,0.998195
2-9,9,1.19946
2-3,45,2.03725
3-3,99,0.804913
4-19,82,0.00610611
3-19,42,0.0226511
2-2,45,2.37297
2-1,45,2.8648
1-10,22,1.03178
3-20,45,0.0557592
3-7,80,0.672115
3-1,76,2.04594
4-8,48,0.407968
2-11,15,1.44799
3-3,32,2.0591
3-17,45,0.0797403
2-4,11,1.75641
3-16,45,0.12371
4-3,8,0.743306
2-16,63,0.114504
4-19,59,0.0107453
4-18,63,0.00496302
3-13,45,0.419892
4-6,93,0.3495
3-12,45,0.602816
3-10,45,0.655369
1-10,94,0.323303
1-1,18,3.49087
3-5,45,1.58138
