DownAndDistance,Yardline,Expected Points Added (EPA)
1-1,79,2.11463
1-9,15,1.50038
2-18,75,0.17486
2-16,75,0.113495
2-15,75,0.211321
4-14,22,0.90441
4-6,53,0.712545
1-20,86,0.0457614
2-14,75,0.264353
2-13,75,0.239347
1-9,92,0.457437
2-18,52,0.367126
1-18,76,0.204983
2-7,58,1.1215
2-12,75,0.400527
2-7,75,0.850624
2-8,89,0.429704
1-14,89,0.259637
2-6,75,0.996684
4-20,56,0.00528248
2-5,75,1.20077
2-2,75,1.6235
2-1,75,2.29739
3-19,75,0.0243988
1-2,81,1.88635
3-16,75,0.0946472
4-7,40,0.940098
3-15,75,0.199218
3-13,75,0.169302
4-4,95,0.504862
3-9,75,0.444165
3-1,39,2.78755
3-7,75,0.64361
3-6,75,0.795779
3-19,19,0.347154
3-3,90,0.984079
3-17,71,0.0627287
4-19,75,0.0196002
4-16,75,0.0501535
4-15,75,0.149866
3-12,88,0.224928
4-14,75,0.044686
4-13,75,0.0466961
4-12,75,0.200543
1-11,80,0.401568
1-8,52,0.995525
4-16,62,0.0515387
4-10,75,0.248834
4-9,75,0.162741
3-15,42,0.600796
4-7,75,0.492468
4-5,75,0.69166
4-3,75,0.874779
4-1,75,1.42409
2-14,79,0.24954
4-6,49,0.868503
4-14,18,0.34785
1-20,74,0.0754489
1-19,74,0.0514087
2-7,56,1.16859
2-12,77,0.367193
1-9,94,0.381612
2-18,58,0.20723
1-18,74,0.214616
1-13,74,0.432904
1-9,74,0.60298
2-14,21,0.80505
1-11,14,1.30445
4-10,25,0.643492
1-8,74,0.688779
1-7,74,0.872586
1-4,74,1.56018
1-2,74,1.92987
1-9,10,1.29738
2-18,78,0.168466
1-1,74,2.17575
2-20,74,0.0427965
1-1,78,2.06629
1-9,14,1.3944
2-18,74,0.177073
2-16,74,0.121001
2-15,74,0.266246
4-14,17,0.97398
4-6,54,0.696954
1-20,87,0.0370043
2-14,74,0.270795
2-13,74,0.24887
1-9,93,0.517361
2-18,53,0.30211
1-18,79,0.184579
2-7,59,1.10216
2-12,74,0.396207
2-7,74,0.877786
1-14,88,0.243524
2-8,90,0.430131
2-6,74,1.01818
4-20,57,0.0125528
2-5,74,1.27307
2-2,74,1.81228
2-1,74,2.16636
3-3,3,4.48587
3-19,74,0.0176776
1-2,82,1.66559
3-16,74,0.0799557
4-7,43,0.451054
3-15,74,0.206664
3-8,81,0.410059
1-1,3,4.45058
1-10,79,0.457448
2-19,53,0.085526
3-14,74,0.183717
2-16,90,0.0108316
3-13,74,0.258218
4-4,92,0.506628
3-9,74,0.489986
3-1,38,2.69347
3-7,74,0.756942
3-6,74,0.856298
3-3,91,1.13776
3-17,68,0.0538044
4-19,74,0.0115486
4-16,74,0.0379472
4-15,74,0.141295
3-12,89,0.155461
4-14,74,0.0712228
4-13,74,0.0937972
4-12,74,0.279522
1-11,81,0.43595
1-8,53,0.997118
4-16,61,0.0824446
4-10,74,0.270695
4-9,74,0.119406
2-20,81,0.0311502
3-15,41,0.696622
4-7,74,0.619829
4-5,74,0.888716
4-3,74,0.82186
4-1,74,1.24959
2-14,76,0.262864
4-14,47,0.118162
1-20,73,0.0820766
1-19,73,0.0545448
1-13,73,0.307784
1-9,73,0.706205
2-14,22,0.808605
1-11,13,1.28173
4-10,22,0.774741
1-8,73,0.691174
1-4,73,1.23316
1-2,73,1.81273
2-18,77,0.189663
1-1,73,2.24501
3-15,49,0.367965
4-7,82,0.581052
2-20,73,0.031043
1-1,77,2.10056
1-9,9,2.0106
2-18,73,0.183066
2-16,73,0.116254
2-15,73,0.247721
4-14,16,0.6957
4-6,55,0.943885
1-20,84,0.0468016
2-14,73,0.28123
2-13,73,0.23058
1-9,34,1.25267
2-18,54,0.304396
1-18,78,0.184844
2-7,52,1.08015
2-12,73,0.420717
2-7,73,0.824843
1-14,91,0.226718
2-8,71,0.565614
2-6,73,0.928074
4-20,58,0.00468571
2-5,73,1.29377
2-2,73,1.85072
3-3,4,1.93822
3-19,73,0.0196071
1-2,87,1.55727
3-16,73,0.0929983
4-7,42,0.599897
3-15,73,0.191236
3-13,73,0.179336
4-4,89,0.560922
3-9,73,0.486734
3-1,37,2.87226
3-7,73,0.709876
3-6,73,0.844784
3-3,92,1.14122
4-19,73,0.00209038
4-16,73,0.038987
4-15,73,0.195026
3-12,90,0.0273818
4-14,73,0.106701
4-13,73,0.0737097
4-12,73,0.333942
1-11,94,0.209165
1-8,58,0.90691
4-16,56,0.0870829
4-10,73,0.214271
4-9,73,0.105139
3-15,44,0.573233
4-7,73,0.604133
4-5,73,0.741362
4-3,73,0.938807
4-1,73,1.40432
2-14,77,0.254733
4-14,44,0.093345
4-6,51,0.850403
1-20,72,0.069428
1-19,72,0.0575483
2-7,62,1.00728
2-12,79,0.382418
1-13,72,0.323417
4-15,72,0.149487
1-12,72,0.50907
1-9,72,0.693868
2-14,23,1.24374
1-11,12,1.88733
4-10,23,0.456941
1-8,72,0.750607
1-4,72,1.53618
1-2,72,2.10393
2-18,76,0.173202
1-1,72,2.32614
2-20,72,0.0395527
1-1,76,2.06287
2-18,72,0.179481
2-16,72,0.114207
2-15,72,0.241655
4-6,48,1.0387
4-14,19,0.90441
1-20,85,0.0625172
2-14,72,0.309477
2-13,72,0.262263
1-9,35,1.25887
2-18,55,0.26721
1-18,81,0.173659
2-7,53,1.18004
2-12,72,0.390448
4-17,81,0
2-11,72,0.463344
2-7,72,0.947512
1-14,90,0.156613
2-8,88,0.451467
2-6,72,0.994465
4-20,59,0.0261365
2-5,72,1.23373
2-2,72,1.82829
3-3,5,1.88187
3-19,72,0.0200383
1-2,80,1.77931
3-16,72,0.0954335
4-7,53,0.817882
3-15,72,0.212737
2-16,88,0.083035
3-13,72,0.194771
4-4,94,0.600147
3-9,72,0.434134
3-1,36,3.15852
3-7,72,0.754987
3-6,72,0.833613
3-17,85,0.0496661
3-3,72,1.33291
3-3,93,0.998361
3-17,70,0.0470521
4-19,72,0.0122512
4-16,72,0.0402635
3-12,91,0.109053
4-14,72,0.0902164
4-13,72,0.0756326
4-12,72,0.256053
1-11,95,0.270184
1-8,59,0.887509
4-16,63,0.0373296
4-10,72,0.216832
4-9,72,0.197759
3-15,43,0.590603
4-7,72,0.51425
4-5,72,0.716234
4-3,72,0.782974
4-1,72,1.30357
1-19,71,0.0502206
1-17,71,0.12472
1-13,71,0.337664
2-18,19,0.248226
1-9,71,0.701822
2-14,24,0.966557
4-10,28,0.463956
1-8,71,0.721467
1-4,71,1.54002
1-2,71,1.83818
2-18,83,0.143044
1-1,71,2.2964
1-9,19,1.00889
2-18,71,0.190998
2-15,71,0.279501
4-14,26,0
4-6,57,0.738315
1-20,82,0.0432438
2-14,71,0.270448
2-13,71,0.257007
3-2,21,2.5567
4-8,84,0.13448
2-10,71,0.472467
1-4,23,2.29065
2-9,71,0.599191
2-7,71,0.959693
1-14,93,0.0574359
2-8,69,0.629105
2-6,71,0.993698
4-20,60,0.0469309
2-5,71,1.26923
2-2,71,1.93191
2-1,71,2.26195
3-3,14,2.65602
3-19,71,0.0241888
3-16,71,0.0800294
4-7,36,1.21396
3-15,71,0.215458
2-16,89,0.0507372
3-13,71,0.182169
4-4,99,0.498019
3-9,71,0.383913
3-6,71,0.947558
3-3,94,0.911624
3-19,23,0.175316
4-19,71,0.00459102
4-16,71,0.0487851
3-12,84,0.260805
4-14,71,0.0615338
4-13,71,0.0791941
4-12,71,0.334726
1-11,92,0.325951
1-8,56,1.0472
4-16,58,0.0733938
4-10,71,0.227687
4-9,71,0.154274
2-10,86,0.365322
4-8,71,0.171142
3-15,38,0.690378
4-7,71,0.643088
4-5,71,0.845639
4-3,71,0.950346
4-1,71,1.40876
1-19,70,0.0657325
1-13,70,0.325941
4-15,90,0.161944
1-12,70,0.559994
2-18,18,0.470293
1-9,70,0.678279
2-14,25,1.12505
4-10,29,0.466775
1-8,70,0.649559
1-4,70,1.64131
1-2,70,1.67043
2-18,82,0.181677
1-1,70,2.22969
1-9,18,1.3073
2-18,70,0.197899
2-5,50,1.59927
4-20,81,0.00965873
2-17,70,0.0723735
2-15,70,0.22709
4-14,21,0.62613
4-6,58,0.642926
1-20,83,0.0636044
2-14,70,0.283564
2-13,70,0.263621
3-2,22,2.95631
4-8,87,0.132122
2-10,70,0.484688
2-7,70,0.990135
1-14,92,0.174763
2-8,70,0.598728
2-6,70,0.977624
4-20,61,0.0272833
2-5,70,1.28459
2-2,70,1.91897
2-1,70,2.35477
3-3,15,2.10577
3-19,70,0.0189176
3-16,70,0.124702
4-7,39,1.42443
3-15,70,0.246321
2-16,70,0.136165
3-13,70,0.226863
4-4,96,0.498948
3-9,70,0.439378
3-6,70,0.846176
3-3,95,0.943817
3-19,22,0.312369
4-19,70,0.0142738
4-18,70,0.11422
4-16,70,0.0532531
3-12,85,0.266351
4-14,70,0.0804137
4-13,70,0.094837
4-12,70,0.21331
1-11,93,0.180559
1-8,57,0.964959
4-16,57,0.103085
4-10,70,0.264884
4-9,70,0.151762
2-10,85,0.394442
4-8,70,0.154828
3-15,37,0.582518
4-7,70,0.678825
4-5,70,0.628818
4-3,70,0.835245
4-1,70,1.68406
1-19,69,0.0627528
1-13,69,0.351919
4-15,91,0.0887815
1-12,69,0.586044
2-19,59,0.0622172
3-14,76,0.13384
1-1,29,3.12918
1-10,69,0.581024
1-9,69,0.669315
2-14,26,0.923876
4-10,26,0.649277
1-8,69,0.773685
1-4,69,1.5349
4-17,79,0
1-3,69,1.56055
1-2,69,2.07273
2-18,81,0.178974
1-1,69,2.09064
1-9,13,1.61722
2-18,69,0.188224
2-15,69,0.225596
4-14,20,0.76527
4-6,59,0.828767
1-20,80,0.05875
2-14,69,0.277775
2-13,69,0.259319
3-2,23,2.88002
4-8,86,0.120721
2-10,69,0.50569
1-4,25,2.1568
2-9,69,0.555328
2-7,69,0.91118
1-14,95,0.0491862
2-8,67,0.636998
2-6,69,1.09424
4-20,62,0.0107362
2-5,69,1.25603
2-2,69,1.91299
2-1,69,2.23496
3-19,69,0.0243038
4-7,38,1.17502
3-15,69,0.22671
2-16,71,0.155612
3-13,69,0.263344
3-14,58,0.231428
2-19,69,0.0480523
3-6,69,0.852285
3-19,21,0.385418
3-3,80,1.38715
4-19,69,0.00954315
4-16,69,0.0751371
3-12,86,0.235756
4-14,69,0.0568477
4-13,69,0.0455101
4-12,69,0.264116
1-11,90,0.370506
1-8,62,0.83948
4-10,69,0.324341
4-9,69,0.123114
2-10,80,0.462128
4-8,69,0.175896
3-15,24,0.74092
4-7,69,0.606464
4-5,69,0.598825
4-3,69,1.00846
4-1,69,1.51809
1-19,68,0.0616775
1-17,68,0.168648
1-13,68,0.305218
4-15,92,0.142023
1-12,68,0.57366
3-8,88,0.321576
2-19,58,0.0812151
3-14,77,0.158677
1-1,28,3.10932
1-10,68,0.569757
1-9,68,0.790882
2-14,27,1.40896
4-10,27,0.204834
1-8,68,0.781932
1-4,68,1.5543
1-2,68,2.12046
2-18,80,0.199039
1-1,68,2.60182
1-9,12,1.78775
2-18,68,0.178356
2-5,52,1.7173
4-20,79,0.00392431
2-17,68,0.0901792
2-15,68,0.281592
4-14,23,0.41742
4-6,52,0.753863
1-20,81,0.0478034
2-14,68,0.262331
2-13,68,0.241458
2-12,68,0.444052
1-4,24,2.21688
2-9,68,0.594074
2-7,68,0.934769
1-14,94,0.103477
2-8,68,0.684827
2-6,68,0.955389
4-20,63,0.00665394
2-5,68,1.26816
2-2,68,1.96453
2-1,68,2.39049
3-19,68,0.0233548
3-16,68,0.116454
4-7,33,1.10996
3-15,68,0.19616
2-16,68,0.129673
3-13,68,0.201127
4-4,98,0.519187
3-9,68,0.499188
3-6,68,0.897167
3-19,20,0.1294
3-3,81,1.12828
4-19,68,0.00879372
4-16,68,0.0443221
3-12,87,0.178559
4-14,68,0.0653631
4-12,68,0.272751
1-11,91,0.443774
1-8,63,0.805422
4-16,59,0.0845916
4-10,68,0.216393
4-9,68,0.140858
2-10,87,0.384372
4-8,68,0.195282
3-15,39,0.52575
4-7,68,0.621887
4-5,68,0.688449
4-3,68,0.916278
4-1,68,1.3555
1-19,67,0.0525061
2-7,7,3.05291
2-12,70,0.400824
1-17,67,0.249217
1-13,67,0.325984
4-15,93,-0.0639312
1-12,67,0.633069
2-19,57,0.0775225
3-14,78,0.140822
1-1,31,3.18747
1-10,67,0.613213
2-18,23,0.451043
1-9,67,0.731157
2-14,28,0.859951
1-8,67,0.759494
1-16,43,0.3628
1-5,67,1.4237
1-4,67,1.57982
1-3,67,1.57521
3-16,69,0.117104
1-2,67,2.04451
2-18,87,0.15209
1-1,67,2.3446
3-14,52,0.258032
2-19,67,0.0462734
1-9,23,1.49247
2-18,67,0.189021
2-15,67,0.303141
4-4,4,2.50452
2-14,67,0.320389
2-13,67,0.286061
2-12,67,0.50069
2-10,67,0.532269
1-14,65,0.358944
2-8,65,0.684832
2-6,67,0.970462
2-5,67,1.31562
2-2,67,2.10338
2-1,67,2.38063
3-17,23,0.238625
3-3,10,1.68709
3-19,67,0.0285639
1-2,89,1.6403
3-16,67,0.126925
4-7,32,1.0832
3-15,67,0.213463
2-16,69,0.122527
3-13,67,0.367004
3-9,67,0.546173
3-6,67,1.01027
3-17,76,0.0420457
3-3,67,1.26458
3-19,27,0.0953109
3-3,82,1.18835
4-19,67,0.0139981
4-16,67,0.0585194
4-6,96,0.292914
3-12,80,0.261429
4-14,67,0.119524
1-11,88,0.438942
1-8,60,0.778597
4-10,67,0.292001
4-9,67,0.166457
3-15,34,0.815734
4-7,67,0.607607
4-5,67,0.762549
4-3,67,0.943762
4-1,67,1.42058
2-14,87,0.205745
4-14,42,0.11911
1-20,66,0.398694
1-19,66,0.060189
2-12,69,0.420421
1-17,66,0.135288
1-13,66,0.445986
4-15,94,0.0439553
1-12,66,0.617801
2-19,56,0.0672813
3-14,79,0.138155
1-1,30,3.31411
1-10,66,0.616413
2-18,22,0.436955
1-9,66,0.774687
2-14,29,1.30849
1-8,66,0.762523
1-4,66,1.601
4-17,78,0
1-3,66,1.62353
1-2,66,2.16278
2-18,86,0.157832
1-1,66,2.59519
3-14,53,0.275423
2-19,66,0.050514
1-9,22,1.34477
2-18,66,0.196699
2-15,66,0.254884
4-4,5,1.18269
2-14,66,0.436669
2-13,66,0.248625
2-12,66,0.480648
2-10,66,0.484736
1-4,26,2.29382
2-9,66,0.662754
1-14,64,0.541239
2-8,66,0.649465
2-6,66,1.05423
2-5,66,1.31773
2-2,66,2.06256
2-1,66,2.45723
3-17,20,0.57604
3-3,11,2.75259
3-19,66,0.0338577
3-16,66,0.12071
4-7,35,1.68112
3-15,66,0.213273
2-16,66,0.176155
3-13,66,0.200485
3-9,66,0.451139
3-1,62,2.45653
3-7,66,0.939462
3-6,66,0.841617
3-19,26,0.295673
3-3,83,1.19247
4-19,66,0.0260529
4-16,66,0.0607325
4-6,97,0.491816
3-12,81,0.274938
4-14,66,0.061746
4-12,66,0.320563
4-9,66,0.14058
2-20,89,0.0271418
3-15,33,0.753316
4-7,66,0.693364
4-5,66,0.644502
4-3,66,0.949979
4-1,66,1.46502
1-19,65,0.0793027
1-17,65,0.141706
1-13,65,0.371732
4-15,95,-0.0581318
1-12,65,0.503471
1-9,65,0.771874
4-10,30,0.456318
2-14,30,1.16808
1-8,65,0.775845
1-4,65,1.66368
1-3,65,1.56809
1-2,65,2.11411
1-9,61,0.847953
2-18,85,0.126986
1-1,65,2.42798
3-15,57,0.240139
4-7,90,0.334878
2-20,65,0.0347833
1-9,17,0.78324
2-18,65,0.188049
2-16,65,0.134526
2-15,65,0.312081
2-14,65,0.340037
2-13,65,0.297963
1-9,90,0.361947
2-18,62,0.173895
1-18,70,0.195824
2-7,60,0.987715
2-12,65,0.470025
2-10,65,0.562287
1-4,29,2.49406
2-9,65,0.663159
1-14,67,0.39799
2-8,79,0.54612
2-6,65,1.11027
2-5,65,1.37451
2-2,65,1.7518
2-1,65,2.42059
3-3,12,2.96708
3-19,65,0.0306012
3-16,65,0.136244
4-7,34,1.5232
3-15,65,0.163156
2-16,67,0.132417
3-13,65,0.198798
4-4,97,0.461405
3-9,65,0.487265
3-1,61,2.29734
3-7,65,0.786468
3-6,65,0.876419
3-17,74,0.0492895
3-3,65,1.39964
4-16,65,0.0572184
3-12,82,0.303684
4-14,65,0.0934365
4-9,65,0.118347
3-15,36,0.483992
4-7,65,0.63829
4-5,65,0.754681
4-3,65,0.836622
4-1,65,1.56366
1-19,64,0.0727507
2-12,71,0.435179
1-17,64,0.139338
1-13,64,0.38557
4-15,80,0.0841824
1-12,64,0.605344
1-9,64,0.782007
2-14,31,0.83085
4-10,31,0.499225
1-8,64,0.807581
1-4,64,1.56363
1-3,64,1.66201
1-2,64,2.33603
1-9,60,0.898285
2-18,84,0.165252
1-1,64,2.60832
3-14,55,0.258327
2-19,64,0.055133
1-9,16,1.05871
2-18,64,0.185936
2-15,64,0.32286
2-14,64,0.293927
2-13,64,0.324113
1-9,91,0.520429
2-18,63,0.175567
1-18,73,0.220949
2-7,61,1.03221
2-12,64,0.590542
3-2,20,2.35084
4-8,85,0.168233
2-10,64,0.574487
2-7,64,0.94055
1-14,66,0.432012
2-8,64,0.654199
2-6,64,1.03795
2-5,64,1.31483
2-2,64,2.01717
2-1,64,2.47692
3-17,22,0.378461
3-3,13,2.89329
3-19,64,0.0336214
1-2,88,1.57694
3-16,64,0.122228
4-7,45,0.475415
3-15,64,0.185734
2-16,64,0.136431
3-13,64,0.291003
3-9,64,0.516576
3-1,60,2.62191
3-7,64,0.886382
3-6,64,0.941548
3-17,77,0.0413596
3-3,64,1.45245
3-19,24,0.291498
3-3,85,1.14102
4-19,64,0.0152423
4-16,64,0.0883772
3-12,83,0.251485
4-14,64,0.0997904
4-13,64,0.148282
1-11,71,0.567954
4-10,64,0.220117
4-9,64,0.136669
3-15,35,0.743885
4-7,64,0.688854
4-5,64,0.754427
4-3,64,0.946278
4-1,64,1.67588
1-20,63,0.12587
1-18,63,0.232618
2-4,69,1.47619
4-2,34,1.5079
1-6,31,1.91649
1-16,63,0.157149
1-15,63,0.468232
3-9,45,0.73116
4-4,69,0.720752
2-8,35,1.22369
2-6,37,1.66074
1-3,39,2.2005
1-14,63,0.447384
1-13,63,0.387832
1-12,63,0.68147
2-18,91,0.119087
1-9,63,0.875827
3-14,41,0.33611
2-19,86,0.025481
2-3,85,1.27494
1-16,95,0.0429396
1-5,95,0.959387
1-6,63,1.20724
3-4,67,1.42705
1-4,63,1.65571
2-17,89,0.034445
2-5,55,1.47541
4-20,76,0.00434686
2-6,13,2.03218
2-8,27,1.34437
1-14,23,0.844016
1-3,63,1.71045
1-2,63,2.14764
1-16,98,-0.0194087
1-5,10,3.15799
2-20,63,0.0684125
3-5,84,1.04861
2-17,63,0.0770183
2-15,63,0.303666
2-13,63,0.28829
1-3,88,1.26037
4-17,88,0
2-11,63,0.589765
1-14,37,0.903397
2-8,45,0.913637
1-3,45,1.9873
2-6,63,1.06152
4-11,37,0.636293
4-2,24,1.4453
1-6,85,0.917858
3-12,47,0.528023
4-6,67,0.817882
2-3,63,1.66007
2-1,63,2.3816
3-19,91,-0.031363
3-3,18,1.92883
3-17,63,0.054274
2-4,25,2.42696
3-16,63,0.120309
4-7,92,0.0531142
3-15,63,0.224624
2-19,72,0.0439314
3-14,63,0.223292
4-15,78,0.149428
3-13,63,0.227207
3-12,63,0.38186
1-17,73,0.0985017
3-10,63,0.357366
4-4,75,0.820757
3-9,63,0.425296
3-8,63,0.510812
3-1,43,2.78524
3-7,63,0.746219
3-14,24,0.647697
3-6,63,0.903476
3-4,63,1.51993
3-2,63,2.01224
3-18,36,0.536385
2-11,90,0.342748
4-17,63,0
2-14,90,0.1843
4-14,33,0
1-20,71,0.0902031
1-12,33,1.12262
4-15,63,0.258815
4-14,63,0.108024
4-13,63,0.0494078
4-12,63,0.312614
2-14,63,0.300121
4-10,63,0.292465
4-9,63,0.171484
3-15,94,0.0813376
4-7,63,0.543666
1-20,92,0.0333467
4-14,24,0.62613
4-6,63,0.760262
4-5,63,0.719767
4-2,65,1.24767
4-11,76,0.170535
2-16,44,0.398155
4-3,63,1.0267
3-18,65,0.18339
4-2,63,1.23
4-1,63,1.45436
1-20,62,0.144429
1-18,62,0.248894
2-4,70,1.56311
4-2,35,1.29713
1-6,28,1.93073
1-16,62,0.153567
1-15,62,0.485443
1-13,62,0.450421
1-12,62,0.626309
3-14,46,0.336669
2-19,89,0.00064892
1-16,92,0.0517049
1-5,88,1.09498
1-6,62,1.24573
3-4,66,1.41728
1-4,62,1.71413
2-17,90,-0.0263047
2-5,54,1.47803
4-20,77,0.0152039
2-6,10,0.969681
2-8,26,1.02809
1-14,24,0.933519
1-3,62,1.9105
1-2,62,2.25893
1-5,9,0.970992
2-20,62,0.0729969
3-5,85,1.01533
2-17,62,0.0949601
2-15,62,0.322
2-13,62,0.295111
2-11,62,0.621362
3-20,89,0.0104826
1-5,65,1.3981
1-16,85,0.0734518
1-14,52,0.579874
2-6,46,1.47763
2-8,62,0.786818
1-14,36,0.797548
1-3,42,1.96219
2-8,46,0.969012
2-6,62,1.09343
4-11,36,0.33963
4-2,25,1.93196
1-6,74,1.02456
3-12,46,0.462084
4-6,66,0.711973
2-3,62,1.66589
2-1,62,2.44866
2-4,24,2.34029
3-16,62,0.119263
4-7,95,-0.17164
3-15,62,0.208539
2-19,73,0.0372387
3-14,62,0.146724
4-15,79,0.176568
3-13,62,0.298006
3-12,62,0.388411
1-17,74,0.1047
3-10,62,0.497571
4-4,72,0.771286
3-9,62,0.524502
3-8,62,0.669864
3-1,42,2.573
3-7,62,0.900324
3-14,25,0.631696
3-6,62,0.987463
3-4,62,1.57783
3-2,62,2.08325
3-18,37,0.533602
2-11,89,0.309796
4-17,62,0
2-14,89,0.154946
4-14,32,0
1-20,68,0.101041
1-12,34,0.978126
4-15,62,0.169747
4-18,81,0.0933402
4-14,62,0.0464805
4-12,62,0.321207
4-9,62,0.155859
3-15,93,0.102769
4-7,62,0.605288
1-20,95,0.00816361
4-14,25,0
4-6,62,0.606591
4-5,62,0.766256
4-2,64,1.43377
4-11,77,0.255481
2-16,45,0.320582
4-3,62,0.975435
3-18,70,0.178431
4-2,62,1.24408
4-1,62,1.32002
1-20,61,0.123065
1-18,61,0.252133
2-4,75,1.4803
1-6,25,2.08266
4-2,44,1.69213
1-16,61,0.185484
1-15,61,0.424737
1-13,61,0.354295
1-12,61,0.645942
2-3,87,1.29967
3-14,43,0.289861
2-19,84,0.0247455
1-5,93,1.05407
1-16,89,0.0638945
1-6,61,1.17206
3-4,65,1.6019
2-9,97,0.217948
1-4,61,1.55457
2-5,57,1.54334
4-20,74,0.0244397
2-8,29,1.1553
2-6,15,2.12006
1-14,21,1.08689
1-3,61,1.83267
1-2,61,2.31542
1-16,96,0.0438368
1-5,52,1.51764
2-20,61,0.12015
3-5,86,1.0433
2-17,61,0.101592
2-15,61,0.382535
2-13,61,0.294632
1-3,86,1.3083
4-17,90,0
2-11,61,0.594544
1-6,6,4.10793
1-5,64,1.42952
1-16,84,0.0753055
2-6,47,1.36625
1-14,53,0.497973
2-8,61,0.769477
1-14,39,0.7716
2-8,43,1.10238
1-3,47,2.01788
2-6,61,1.09501
2-1,61,2.4283
2-4,27,2.46286
3-16,61,0.118701
4-7,94,0.0378284
3-15,61,0.238795
2-7,37,1.39178
2-12,88,0.336945
2-19,74,0.034004
3-14,61,0.244789
4-15,64,0.196362
3-13,61,0.299143
4-6,77,0.655959
3-12,61,0.43049
3-14,82,0.122444
2-19,61,0.0688044
3-11,61,0.378917
1-17,79,0.0734883
3-10,61,0.399437
4-4,85,0.645736
3-9,61,0.568859
3-8,61,0.571116
3-1,41,2.90449
3-7,61,0.851083
3-14,26,0.434117
3-6,61,0.952412
3-4,61,1.56186
3-17,38,0.0424877
3-3,61,1.38006
3-2,61,2.00946
4-17,61,0
2-14,88,0.188171
4-14,35,0
1-20,69,0.091725
1-12,35,0.919198
4-15,61,0.101082
4-14,61,0.0632378
4-12,61,0.403152
2-14,57,0.342784
4-10,61,0.187207
4-9,61,0.20464
3-7,93,0.463469
3-1,73,2.2035
4-8,61,0.181378
1-20,94,0.0296979
4-14,30,0
4-6,61,0.689136
4-5,61,0.630012
4-2,67,1.21908
4-11,82,0.203415
2-16,42,0.50649
4-3,61,1.18781
3-18,67,0.180382
4-2,61,1.2472
4-1,61,1.48098
1-20,60,0.104663
1-18,60,0.375069
2-4,68,1.50112
4-2,45,1.52907
1-6,30,1.40225
1-16,60,0.139967
1-15,60,0.440841
1-13,60,0.428499
1-12,60,0.643703
1-8,24,1.40969
1-11,60,0.648905
2-14,62,0.342879
4-10,62,0.226916
3-14,40,0.2233
2-19,87,0.0214166
2-3,84,1.36234
1-16,94,0.0565847
1-5,94,1.01943
1-6,60,1.30454
3-4,64,1.43416
2-9,96,0.35681
1-4,60,1.71077
2-17,88,0.0037234
2-5,56,1.43732
4-20,75,0.0253793
2-6,12,1.78742
2-8,28,1.18508
1-14,22,1.31472
1-3,60,1.6862
1-2,60,2.09509
1-16,99,-0.0261385
1-5,11,2.22891
2-20,60,0.0578928
3-5,87,0.967041
2-17,60,0.111412
2-15,60,0.329663
2-13,60,0.334427
2-11,60,0.554133
1-5,71,1.2052
1-6,7,0.47183
1-16,87,0.0705028
2-6,44,1.34664
1-14,54,0.469074
2-8,60,0.653192
1-14,38,0.774676
2-8,44,1.00939
1-3,44,1.99585
2-6,60,1.14186
4-17,76,0
1-3,68,1.4793
3-16,26,0.71031
2-4,60,1.72117
4-2,27,1.46315
4-11,42,0.339473
1-6,84,0.832762
2-3,60,1.62505
2-1,60,2.58863
2-4,26,2.30142
3-16,60,0.144369
2-19,75,0.0411574
3-14,60,0.371709
4-15,65,0.214457
3-13,60,0.282762
4-6,76,0.644865
3-12,60,0.360771
1-17,72,0.104137
3-10,60,0.441887
4-4,74,0.772345
3-9,60,0.524214
3-8,60,0.575328
3-1,40,2.8798
3-7,60,0.905898
3-14,27,0.555169
3-6,60,0.931888
3-4,60,1.49411
3-17,89,-0.0167555
3-3,60,1.28231
3-2,60,1.95953
4-17,60,0
1-12,36,1.31427
4-15,60,0.111744
4-14,60,0.0797548
4-12,60,0.359638
2-14,56,0.462395
4-10,60,0.32534
4-9,60,0.221824
3-7,92,0.307136
3-1,72,2.04844
4-8,60,0.328112
3-15,95,0.0532602
4-7,60,0.646933
4-5,60,0.687544
4-2,66,1.10719
4-11,83,0.120354
2-16,43,0.339548
4-3,60,0.907237
3-18,64,0.187774
4-2,60,1.36475
4-1,60,1.58101
1-18,59,0.31022
2-4,65,1.68823
1-6,19,1.82957
4-2,38,1.62449
1-16,59,0.162235
1-15,59,0.466342
1-13,59,0.475684
1-12,59,0.634499
1-8,31,1.38708
1-11,59,0.689612
2-18,95,0.0298443
1-9,59,0.718292
3-14,45,0.380532
2-19,90,0.0148814
4-14,95,0.0254969
3-12,76,0.302762
1-5,91,1.02749
1-16,83,0.0802506
1-6,59,1.17229
3-4,79,1.3255
2-9,99,0.261463
1-4,59,1.77381
2-5,59,1.46342
4-20,72,0.026696
2-8,31,1.04433
1-14,19,1.08814
2-6,49,1.33441
1-3,59,1.7528
1-2,59,2.2534
1-5,54,1.58029
2-20,59,0.178447
3-11,63,0.371064
3-5,88,0.99598
2-17,59,0.124701
2-15,59,0.402909
2-13,59,0.400429
2-11,59,0.61271
1-5,70,1.31853
1-16,86,0.0709695
2-6,45,1.41762
1-14,55,0.538237
2-8,59,0.802558
1-3,49,1.84937
2-8,41,1.19996
1-14,41,0.849423
2-6,59,1.13203
4-11,33,0.290852
4-2,28,1.86249
1-6,73,1.07268
3-12,51,0.469279
4-6,71,0.844794
2-3,59,1.70335
