DownAndDistance,Yardline,Expected Points Added (EPA)
1-18,78,0.184844
1-9,34,1.25267
2-18,54,0.304396
2-17,57,0.119467
2-17,59,0.124701
2-4,72,1.51245
4-2,41,1.86213
1-6,26,1.87806
1-16,48,0.408728
1-15,48,0.653908
1-13,48,0.869797
2-13,55,0.388076
1-12,48,0.91718
3-8,73,0.51566
1-5,60,1.45303
2-12,57,0.524452
1-3,95,1.34031
4-17,85,0.0216322
3-18,14,0
2-11,52,0.754675
2-18,32,0.852497
1-9,48,1.02461
2-3,80,1.45415
1-16,90,0.0756035
1-5,82,1.19339
1-6,48,1.53635
2-8,40,1.04367
1-14,42,0.771825
1-3,48,1.88405
2-6,56,1.10794
3-8,77,0.494947
2-20,57,0.192187
1-5,48,1.66918
1-4,48,2.08904
1-2,48,2.61756
4-19,63,0.00454505
3-19,63,0.0308422
2-2,56,2.30408
2-1,54,2.74331
2-1,57,2.82787
3-19,87,0.0155948
3-3,30,2.07989
3-17,59,0.111003
3-19,88,0.0112554
3-3,21,2.10185
3-17,62,0.0768639
2-4,29,2.19872
3-16,59,0.116108
4-7,37,1.22772
3-15,56,0.347305
4-6,73,0.685492
3-12,57,0.47876
3-14,81,0.151473
2-19,62,0.0548386
3-11,56,0.49956
3-10,57,0.538162
3-1,40,2.8798
3-7,60,0.905898
3-1,35,2.99267
3-7,55,1.10882
3-14,29,0.723604
3-6,58,1.0729
3-14,31,0.436309
3-6,56,1.10894
3-14,24,0.850145
3-6,63,0.903476
3-4,59,1.77578
3-2,56,2.2515
4-8,62,0.403217
3-7,90,0.55711
3-1,54,2.6349
4-12,63,0.312614
4-9,59,0.349631
3-15,92,0.149706
4-7,57,0.586589
3-15,89,0.140834
4-7,58,0.759434
1-20,89,0.0463684
4-14,31,0.0156919
4-6,60,0.69087
4-5,57,1.36952
4-5,59,1.28215
3-9,21,0.81183
4-4,61,1.32789
4-2,71,1.20845
4-11,78,0.226859
2-16,46,0.392203
4-3,57,1.18501
3-18,69,0.187927
4-11,10,0
1-16,6,0
4-2,59,1.53344
4-1,61,2.02946
4-1,60,2.0176
1-20,47,0.321958
3-11,55,0.539014
1-18,47,0.526154
1-9,93,0.517361
1-18,79,0.184579
2-18,53,0.30211
1-15,47,0.632538
2-15,58,0.440965
2-15,54,0.539454
2-15,56,0.468772
1-13,47,0.618621
2-13,52,0.441095
2-13,50,0.517826
4-15,49,0.120504
1-12,47,1.02657
2-10,61,0.561908
1-11,47,0.879025
1-18,93,0.133696
2-18,43,0.699037
1-9,47,0.951448
1-7,47,1.53846
2-12,86,0.362317
2-7,55,1.16392
2-12,87,0.330556
2-7,54,1.14883
4-20,82,0.0022869
2-5,49,1.66073
2-9,31,1.24132
1-4,47,2.04664
1-15,71,0.352373
1-2,47,2.53959
2-4,28,2.35044
3-16,58,0.122228
3-10,55,0.544864
3-8,58,0.683837
3-1,21,2.97849
3-7,57,0.98581
3-4,57,1.89399
3-4,58,1.57831
3-2,58,2.13842
3-2,55,2.11162
4-8,57,0.478763
3-7,89,0.574208
3-1,53,2.58505
3-18,34,1.34548
2-11,80,0.416484
4-17,57,0.0531716
2-14,86,0.186026
4-14,37,0.063956
1-20,67,0.117826
2-3,75,1.49389
4-12,57,0.309999
3-15,91,0.145509
4-7,56,0.676214
1-20,92,0.037213
4-14,24,0.62613
4-6,63,0.760262
4-5,56,1.44867
2-6,36,1.54162
2-8,36,1.24044
1-3,36,2.23665
1-14,62,0.479665
3-9,44,0.756122
4-4,58,1.31803
2-8,39,1.02923
2-6,41,1.477
1-3,35,2.42342
1-14,59,0.435329
3-9,41,0.885913
4-4,57,1.41559
4-3,64,1.26591
3-18,71,0.205225
4-11,4,0
4-2,57,1.91133
3-18,67,0.180769
1-16,12,0
4-2,61,1.55196
3-18,68,0.184396
4-11,5,0
1-16,1,0
4-2,56,1.57849
3-18,78,0.162671
1-6,99,0.392214
1-5,99,0.760957
1-16,11,0
4-2,54,1.48713
1-20,46,0.25363
1-5,13,2.40114
2-20,50,0.100469
1-5,15,1.89809
2-20,48,0.116175
1-18,46,0.617982
1-9,92,0.457437
1-18,76,0.204983
2-18,52,0.367126
2-17,55,0.122442
2-17,54,0.138856
2-17,56,0.112168
1-15,46,0.70545
1-13,46,0.748158
2-13,57,0.376178
4-15,50,0.161902
1-12,46,0.995349
2-10,62,0.564065
1-11,46,0.900068
4-17,83,0.0127526
3-18,8,0
2-11,54,0.688519
1-18,90,0.149242
2-18,42,0.779281
1-9,46,1.06248
1-5,79,1.22602
1-6,15,2.04638
1-16,47,0.44763
3-4,82,1.27483
2-9,30,1.15909
1-4,46,2.02658
1-15,70,0.305601
1-2,46,2.58899
3-19,90,0.00775174
3-3,19,2.05985
3-17,60,0.090036
2-4,31,2.64321
3-16,57,0.119812
4-7,86,0.504394
3-15,53,0.444344
2-19,71,0.040581
3-14,56,0.228099
3-10,58,0.556667
4-4,83,1.15594
3-9,55,0.587507
4-4,76,1.17357
3-9,58,0.637709
3-14,32,0.430027
3-6,55,1.31141
3-14,33,0.398389
3-6,54,1.16731
3-4,56,1.75735
3-4,54,1.79912
3-17,37,0.0526398
3-3,56,1.68136
4-17,58,0.0378476
2-14,85,0.170644
4-14,36,0.0538899
1-20,64,0.247086
4-14,38,0.138459
1-20,70,0.227297
1-12,41,1.18481
4-15,55,0.137195
4-12,61,0.403152
4-12,58,0.492241
1-11,89,0.419819
1-8,61,0.847321
4-10,66,0.289513
2-14,58,0.379717
4-10,58,0.261576
3-15,90,0.165748
4-7,59,0.690069
1-20,82,0.057033
4-14,26,0.41742
4-6,57,0.738315
2-6,39,1.38577
2-8,37,1.19483
1-3,37,2.14584
1-14,61,0.478319
3-9,47,0.764185
4-4,59,1.48914
4-11,68,0.240107
2-16,36,0.611499
4-3,55,1.2129
3-18,64,0.187774
1-16,13,0
4-11,1,0
4-2,60,1.6501
1-20,45,0.392431
1-5,1,0
2-20,54,0.0825056
1-5,25,2.01712
2-20,46,0.11285
1-18,45,0.652027
1-18,85,0.159444
1-9,39,1.10491
2-18,51,0.374753
1-15,45,0.752747
1-13,45,0.73752
2-13,53,0.403371
4-15,51,0.182457
1-12,45,0.911825
2-10,63,0.533549
1-11,45,0.900444
3-3,90,1.13785
4-19,75,0.0196002
3-19,19,0.347154
3-17,71,0.0786007
3-18,5,0
2-11,57,0.609691
3-18,15,0
2-11,51,0.760594
1-5,58,1.49763
2-12,63,0.599778
1-1,37,3.35589
1-10,45,0.91523
1-18,95,0.107292
2-18,37,0.872916
1-9,45,0.876998
3-4,81,1.24919
2-9,17,1.13229
1-4,45,2.09866
1-15,69,0.368745
1-2,45,2.52865
2-1,50,2.77153
2-1,53,2.80845
1-5,4,0
2-20,45,0.121831
2-2,61,2.15514
4-19,34,0
3-19,58,0.0373492
2-4,30,2.31741
3-16,56,0.125558
4-6,74,0.546966
3-12,54,0.552346
3-14,75,0.158702
2-19,52,0.0805009
3-11,50,0.658607
3-10,54,0.559271
3-10,56,0.530112
3-8,55,0.6883
3-8,54,0.767364
3-8,57,0.678981
3-1,20,3.15728
3-7,56,0.897939
3-14,27,0.794489
3-6,60,1.18686
3-2,52,2.31995
4-8,63,0.293462
3-7,91,0.59045
3-1,55,2.44837
3-18,44,0.380257
2-11,82,0.396208
4-17,55,0.0389321
1-12,42,0.964013
4-15,54,0.0958331
1-12,43,1.14905
4-15,53,0.117059
4-12,60,0.359638
3-7,70,0.864594
3-1,50,2.75178
4-8,58,0.418275
4-5,54,1.39607
2-8,38,1.10232
1-3,34,2.07065
2-6,38,1.52454
1-14,60,0.634307
3-9,46,0.767174
4-4,56,1.53058
3-9,19,0.674862
4-4,55,1.36032
4-2,70,1.44593
4-11,79,0.152242
2-16,47,0.319693
4-3,56,1.35984
3-18,73,0.207923
1-5,98,0.975493
1-6,96,0.711274
1-16,10,0
4-2,55,1.6323
4-1,58,2.26196
1-20,44,0.292277
1-5,12,2.09064
2-20,53,0.15527
3-11,54,0.715405
1-18,44,0.659364
1-18,82,0.169327
1-9,38,1.0964
2-18,50,0.42233
1-15,44,0.616505
2-15,55,0.523499
2-15,52,0.561394
2-15,51,0.602908
1-13,44,0.743113
4-15,52,0.117632
1-12,44,0.946811
3-8,72,0.509562
1-5,51,1.56933
2-12,56,0.530549
2-10,56,0.662093
1-11,44,1.22953
1-18,92,0.144996
2-18,36,0.960956
1-9,44,0.974452
1-6,9,1.11926
1-5,73,1.22113
1-16,45,0.497732
1-14,76,0.348346
2-6,86,0.80087
2-8,54,0.823669
1-6,14,2.21913
1-5,72,1.36141
1-16,44,0.517125
1-14,77,0.274708
2-6,87,0.757662
2-8,53,0.868346
3-4,80,1.22515
2-9,16,1.23613
1-4,44,1.82986
1-15,68,0.340252
1-2,44,2.85304
4-19,35,0
3-19,59,0.0475065
2-2,60,2.15822
2-2,58,2.09194
4-19,33,0
3-19,57,0.0477182
2-4,17,2.83474
3-16,55,0.139552
2-19,70,0.0410292
3-14,57,0.309999
2-19,93,0.0133762
3-14,50,0.293912
4-6,69,0.661639
3-12,53,0.516306
3-10,52,0.63515
4-4,78,1.14903
3-9,56,0.6447
3-1,34,3.10152
3-7,54,1.15901
3-1,44,2.82813
3-7,48,1.11845
3-14,34,0.34176
3-6,53,1.18299
3-4,52,1.88964
3-4,55,1.76364
3-4,51,1.87307
3-2,53,2.15956
4-17,56,0.0153272
4-12,59,0.304907
2-3,74,1.5206
4-12,56,0.244656
1-6,91,0.782315
4-11,55,0.306572
3-7,82,0.684657
3-1,78,2.07806
4-8,54,0.448777
1-16,7,0
4-11,11,1.04355
4-2,58,1.71551
4-1,57,2.09999
4-1,56,2.17568
1-20,43,0.315394
1-5,14,2.40033
2-20,51,0.154548
1-18,43,0.701936
1-18,83,0.172698
1-9,33,1.34281
2-18,49,0.461393
1-15,43,0.722555
1-13,43,0.684391
2-10,57,0.736397
1-11,43,0.962444
4-17,80,0.018539
3-18,11,0
2-11,55,0.660722
3-18,12,0
2-11,50,0.743541
3-3,91,1.13776
4-19,74,0.0115486
3-19,18,0
3-17,68,0.0556775
1-3,83,1.33854
4-17,65,0.0380369
3-18,26,0.827187
2-11,56,0.619312
1-5,56,1.59078
2-12,61,0.702473
1-1,39,3.08462
1-10,43,0.92016
1-18,89,0.16527
2-18,47,0.576677
1-9,43,1.04542
1-5,43,1.77322
1-16,67,0.158901
1-6,43,1.6188
2-9,19,1.0585
1-4,43,2.37309
2-6,33,1.58554
1-14,35,1.14696
2-8,47,0.91324
1-3,43,2.16029
1-15,67,0.36482
1-2,43,2.70254
2-2,59,2.10976
4-19,32,0
3-19,56,0.0455828
2-2,51,2.38028
4-19,40,0.0136322
3-19,48,0.0853659
2-4,18,2.60726
3-16,52,0.0914243
2-4,16,2.81193
3-16,54,0.105105
2-19,66,0.050514
3-14,53,0.275423
4-6,75,0.635373
3-12,55,0.513959
3-14,74,0.183717
2-19,53,0.085526
3-11,53,0.54581
4-4,93,1.00931
3-9,53,0.65146
4-4,80,1.05164
3-9,54,0.667434
3-8,48,0.848025
3-14,35,0.374473
3-6,52,1.18966
4-17,53,0.0399987
4-17,52,0.0259346
2-3,72,1.4558
4-12,54,0.367555
4-9,56,0.431714
4-9,54,0.449598
4-9,55,0.361691
3-7,85,0.744793
3-1,65,2.20152
4-8,53,0.440661
1-20,81,0.0478034
4-14,23,0.41742
4-6,52,0.753863
4-5,55,1.50042
3-9,29,1.10768
4-4,53,1.5455
4-11,69,0.24779
2-16,37,0.61475
4-3,54,1.26517
3-18,75,0.189976
3-18,72,0.197954
3-18,66,0.180515
4-11,3,0
1-16,15,0
4-2,50,1.7734
4-1,53,2.12993
4-1,50,2.13084
1-20,42,0.434686
1-19,42,0.11992
1-18,42,0.715941
1-18,80,0.190592
1-9,32,1.2058
2-18,48,0.534443
2-17,52,0.124634
2-17,50,0.113421
2-17,49,0.130159
1-5,66,1.3967
1-16,42,0.563096
1-15,42,0.758953
2-15,49,0.598132
1-13,42,0.653082
2-13,51,0.3996
2-13,46,0.590104
2-10,58,0.584783
1-11,42,0.897854
2-12,62,0.56665
1-5,57,1.50055
1-1,38,3.29721
1-10,42,1.02639
4-10,99,0.102574
1-8,28,1.62423
1-11,56,0.778793
2-10,52,0.671729
1-18,86,0.170482
2-18,46,0.580191
1-9,42,1.10065
1-5,84,1.04416
1-16,64,0.165539
1-6,42,1.47128
4-20,85,0.0075569
2-5,46,1.76782
2-9,18,1.1672
1-4,42,2.05332
1-15,66,0.421977
1-2,42,2.71917
2-1,47,2.96383
2-1,49,2.81147
2-1,51,3.04329
2-4,19,2.13241
3-16,53,0.115368
2-19,95,-0.0307699
3-14,48,0.28505
4-6,68,0.635698
3-12,52,0.532467
4-6,71,0.844794
3-12,51,0.514745
3-10,51,0.589855
4-4,84,1.05505
3-9,50,0.732819
3-8,53,0.746594
3-8,59,0.681502
2-19,83,0.0282508
3-14,36,0.359789
3-6,51,1.26259
3-4,48,1.86182
3-4,53,1.86606
3-4,50,1.96137
3-7,51,1.10101
3-1,47,2.70866
4-3,5,0.97398
2-16,50,0.243977
4-18,56,0.179249
3-13,50,0.308731
4-19,52,0.0333896
3-20,52,0.0120528
3-13,49,0.261195
4-18,59,0.220607
3-18,45,0.683021
2-11,81,0.360849
4-17,54,0.0193984
2-3,73,1.59081
4-12,55,0.276957
4-9,58,0.361448
3-7,83,0.659393
3-1,79,2.0227
4-8,55,0.485355
3-15,86,0.174046
4-7,55,0.694801
1-20,93,0.0328089
4-14,27,0.20871
4-6,56,0.643873
1-20,83,0.0636044
4-14,21,0.62613
4-6,58,0.642926
1-20,87,0.0370043
4-14,17,0.97398
4-6,54,0.696954
4-5,52,1.27088
4-5,53,1.39938
2-6,82,0.77961
2-8,50,0.897071
1-14,48,0.601443
3-9,18,0.805014
4-4,52,1.50646
3-9,16,0.920411
4-4,54,1.66137
4-1,55,2.08477
1-20,41,0.323616
1-5,8,1.2525
2-20,49,0.10144
1-18,41,0.677024
2-17,51,0.126979
1-15,41,0.70627
2-15,48,0.64989
1-13,41,0.8663
2-13,48,0.558262
2-13,54,0.356822
2-10,59,0.623156
1-11,41,0.972972
1-5,62,1.40364
3-8,75,0.46976
2-12,59,0.474525
1-1,41,3.06112
1-10,41,1.01415
1-18,91,0.151858
2-18,41,0.802845
1-9,41,0.997552
1-5,77,1.22552
1-6,13,1.76479
1-16,41,0.571232
2-12,83,0.36166
2-7,50,1.18116
2-12,82,0.35542
2-7,51,1.15815
1-16,77,0.121792
1-5,41,1.81217
1-6,41,1.67051
2-9,21,1.01974
1-4,41,2.22631
2-8,33,1.14985
2-6,35,1.44223
1-14,33,0.921548
1-3,41,2.2587
2-9,52,0.706776
2-3,46,1.93716
1-15,65,0.373236
1-2,41,2.81542
2-1,52,2.77476
2-1,48,2.71939
3-19,95,0.00468296
3-3,22,2.31632
3-17,51,0.118536
2-4,20,2.19182
3-16,50,0.126447
2-19,65,0.0546041
3-14,54,0.263723
2-19,92,0.0111463
3-14,51,0.359863
2-16,55,0.197713
4-19,51,0.0297488
4-18,7,0
3-13,53,0.322618
4-3,6,2.19448
2-16,53,0.186726
4-19,53,0.0279314
4-18,57,0.244492
3-13,51,0.220813
4-6,65,0.751546
3-12,49,0.570991
3-11,52,0.536569
3-14,73,0.191984
2-19,54,0.128627
3-11,48,0.543951
3-14,72,0.178907
2-19,55,0.0688164
3-11,51,0.553923
3-10,50,0.622664
3-10,53,0.53328
3-10,49,0.594925
3-1,33,3.16263
3-7,53,1.11347
4-17,51,0.0397367
4-18,77,0.127201
4-14,50,0.150732
2-3,78,1.3526
4-12,52,0.235723
4-9,57,0.445229
3-7,95,0.474511
3-1,75,2.20274
4-8,51,0.401481
3-15,85,0.15894
4-7,54,0.832841
1-20,86,0.0457614
4-14,22,0.90441
4-6,53,0.718452
4-5,51,1.44287
4-5,50,1.50279
3-9,23,1.08295
4-4,51,1.61826
4-11,74,0.155444
2-16,34,0.666392
4-3,53,1.28608
4-2,68,1.51766
4-11,73,0.252566
2-16,33,0.567547
4-3,58,1.25668
4-11,65,0.311844
2-16,57,0.169665
4-3,50,1.64073
4-11,75,0.20567
2-16,35,0.570462
4-3,52,1.32628
3-18,77,0.173812
4-11,2,0
1-16,14,0
4-2,51,1.62705
4-1,51,1.89262
4-1,54,1.96821
1-20,40,0.460513
1-18,40,0.708499
1-17,40,0.505457
2-17,53,0.133669
1-5,76,1.22927
1-6,2,0
1-16,40,0.598307
1-15,40,1.14285
2-15,47,0.660783
1-13,40,1.04727
4-15,40,0.625764
1-12,40,1.18945
3-18,13,0
2-11,49,0.678869
3-18,2,0
2-11,48,0.691475
1-3,94,1.20414
4-17,82,0.0219329
3-18,9,0
2-11,53,0.83201
1-5,63,1.38772
2-12,60,0.545313
1-1,40,3.01624
1-10,40,1.09653
1-18,88,0.163688
2-18,40,0.839668
1-9,40,0.993683
2-12,85,0.339002
2-7,48,1.18914
1-16,66,0.15645
1-5,42,1.88482
1-6,40,1.62353
2-9,20,1.18645
1-4,40,2.1532
2-8,32,1.22073
2-6,32,1.57408
1-14,34,0.989259
1-3,40,2.1506
1-15,64,0.555566
1-2,40,2.72533
4-19,39,0.00530956
3-19,55,0.0545928
2-2,48,2.36842
2-1,55,2.63496
2-1,46,3.17081
2-2,62,2.20631
4-19,37,0
3-19,53,0.0872278
2-4,21,2.5587
3-16,51,0.107553
4-6,64,0.716105
3-12,48,0.507543
4-4,82,1.02162
3-9,52,0.667084
4-4,81,1.15242
3-9,49,0.816814
3-8,49,0.779204
3-1,32,3.03817
3-7,52,1.06909
2-19,82,0.0263475
3-14,37,0.28215
3-6,50,1.19646
3-2,51,2.10406
4-3,7,1.29605
2-16,52,0.202898
4-18,6,0
3-13,52,0.280599
4-19,50,0.0203851
4-17,50,0.0944868
1-12,83,0.421054
4-15,45,0.751746
1-12,82,0.447009
4-15,46,0.630848
4-9,52,0.44692
4-9,50,0.3631
3-15,87,0.156699
4-7,52,0.762392
1-20,75,0.073211
4-14,45,0.173903
4-6,50,1.04308
4-11,64,0.222171
2-16,56,0.171773
4-3,51,1.42501
3-18,79,0.171234
1-6,98,0.534012
1-16,8,0
4-2,49,1.67203
4-1,47,2.31061
4-1,49,2.15896
1-20,39,0.356702
1-5,27,1.86249
2-20,44,0.20349
1-18,39,0.660259
1-18,87,0.174877
1-9,37,1.24672
2-18,45,0.662224
2-17,46,0.11513
2-17,45,0.105991
2-6,92,0.705031
1-14,70,0.376729
2-8,76,0.52794
1-6,23,1.96604
1-16,39,0.601683
1-15,39,0.763315
2-15,46,0.631113
2-15,50,0.601964
3-9,37,0.849472
4-4,77,1.17737
1-13,39,0.666984
2-13,42,0.669365
2-13,49,0.533753
1-1,53,2.60909
1-10,61,0.63092
2-12,47,0.767288
1-1,56,2.63788
1-10,56,0.734584
1-16,79,0.12107
1-6,47,1.51384
1-5,47,1.63436
2-12,44,0.817303
2-10,53,0.715169
1-8,99,0.286024
4-10,96,0.135322
1-11,39,1.12824
1-3,72,1.70511
4-17,72,0.025006
3-18,19,0.226103
2-11,47,0.833328
3-20,76,0.0197242
1-5,78,1.30091
1-6,12,2.42435
1-16,46,0.455202
2-6,85,0.832904
1-14,79,0.30471
2-8,51,0.916842
2-9,23,1.07167
1-4,39,2.17303
1-2,39,2.49583
4-19,38,0.00347966
3-19,54,0.0416429
2-2,49,2.40544
2-2,63,2.08531
4-19,36,0
3-19,52,0.0394643
3-19,93,0.00809522
3-3,40,1.84802
3-17,53,0.103782
4-7,93,0.237381
3-15,48,0.616415
2-19,94,0.0165659
3-14,49,0.326212
4-3,10,1.62909
2-16,49,0.233432
4-19,57,0.0167527
4-18,61,0.199612
3-13,47,0.466044
4-3,4,2.29581
2-16,51,0.191324
4-19,55,0.0301598
4-4,87,1.0973
3-9,51,0.664747
4-4,86,1.07552
3-9,48,0.695248
3-8,51,0.795125
3-8,56,0.706068
3-10,67,0.46051
3-14,9,0
3-6,46,1.26342
3-4,47,1.93702
3-4,49,1.94887
3-2,50,2.30504
3-2,48,2.38497
4-8,56,0.538439
3-7,88,0.697467
3-1,52,2.72198
4-15,70,0.221287
4-18,5,0
3-13,55,0.20371
4-19,49,0.0255682
4-17,49,0.0361344
1-12,84,0.414399
4-15,44,0.744499
1-12,32,1.26697
4-15,48,0.479497
4-9,53,0.402509
3-7,84,0.732932
3-1,64,2.32624
4-8,52,0.408639
3-7,80,0.672115
3-1,76,2.04594
4-8,48,0.407968
3-15,84,0.175354
4-7,49,0.850821
3-15,81,0.199283
4-7,50,0.632846
1-20,84,0.0567918
4-14,16,0.6957
4-6,55,0.943885
4-5,48,1.59577
3-9,20,0.857293
4-4,50,1.55371
2-16,28,0.675337
4-3,47,1.30206
3-18,76,0.200237
1-16,9,0
4-2,48,1.92347
4-1,52,2.28321
1-20,38,0.506628
1-5,26,1.98468
2-20,47,0.325064
1-18,38,0.732203
1-18,84,0.178853
1-9,36,1.17204
2-18,44,0.665036
2-17,44,0.106451
2-17,48,0.143789
2-17,47,0.130117
2-6,93,0.686941
1-14,71,0.318711
2-8,75,0.538459
1-6,20,1.97455
1-16,38,0.593375
1-15,38,0.763371
3-9,36,0.944174
4-4,66,1.2887
1-13,38,0.791302
1-1,54,2.6003
1-10,58,0.724114
2-12,46,0.673091
2-10,54,0.71755
1-8,98,0.286755
4-10,97,0.132088
1-11,38,0.900473
1-6,3,0
1-5,67,1.4237
1-16,43,0.537174
2-12,80,0.373961
2-7,45,1.4006
2-9,22,1.10272
1-4,38,2.22925
2-8,34,1.10136
2-6,34,1.64033
1-14,32,1.25206
1-3,38,2.32772
4-11,26,0.512676
4-2,11,2.07267
1-16,22,0.288629
1-6,68,1.09223
3-12,60,0.464217
4-6,76,0.644865
2-9,54,0.778565
2-3,44,1.98998
1-2,38,2.76426
2-2,52,2.35937
4-19,43,0.0532735
3-19,51,0.0568932
2-4,23,2.34642
3-16,49,0.121138
2-19,84,0.0247455
3-14,43,0.289861
2-19,89,0.0144784
3-14,46,0.336669
3-11,49,0.575394
3-10,48,0.6021
2-7,38,1.62565
3-1,46,2.83067
3-7,50,1.03255
3-10,64,0.506424
3-14,8,0
3-6,47,1.16376
2-19,80,0.028093
3-14,39,0.287036
3-6,48,1.23449
3-2,49,2.23736
4-15,71,0.241151
4-3,1,0
2-16,54,0.204374
4-18,4,0
3-13,54,0.238333
4-19,48,0.0555851
1-12,81,0.395064
4-15,47,0.459772
4-18,74,0.122881
4-14,51,0.159741
4-13,47,0.116436
2-3,79,1.44172
4-12,53,0.335038
2-3,77,1.48175
4-12,51,0.373647
4-9,47,0.366286
4-9,51,0.375037
3-7,81,0.704975
3-1,77,2.01128
4-8,49,0.437922
3-15,83,0.188176
4-7,48,0.937887
3-9,22,0.810436
4-4,48,1.62579
4-11,70,0.205431
2-16,38,0.585344
4-3,49,1.52385
1-20,37,0.598782
3-11,65,0.397916
3-14,94,0.0979557
2-19,41,0.111288
1-18,37,0.754876
2-6,94,0.627935
1-14,68,0.379881
2-8,78,0.526452
2-4,67,1.52506
4-2,36,1.82485
1-6,17,2.11666
1-16,37,0.609562
1-15,37,1.03305
2-15,42,0.700766
2-15,44,0.650073
3-9,39,0.822076
4-4,67,1.28091
1-13,37,0.778269
2-13,45,0.563446
1-1,55,2.81799
1-10,59,0.701583
1-16,76,0.123249
1-6,46,1.49799
1-5,40,1.73409
2-12,45,0.919076
2-10,55,0.661681
1-8,97,0.387262
1-11,37,0.942262
2-12,90,0.294212
2-7,43,1.44545
2-12,91,0.295112
2-7,42,1.36379
1-1,34,3.18495
1-10,46,0.854018
2-12,50,0.653894
1-6,37,1.94367
1-5,37,1.87672
4-20,91,0
2-5,40,1.82066
1-4,37,2.21983
1-2,37,2.92271
1-19,18,0
2-2,53,2.31548
4-19,42,0.0145495
3-19,50,0.0553345
2-4,22,2.6795
3-16,48,0.124559
2-4,8,3.65962
3-16,46,0.203938
4-3,13,3.15384
2-16,58,0.172193
3-19,60,0.0317496
4-19,60,0.0253032
4-18,48,0.125741
3-13,42,0.504107
4-6,67,0.817882
3-12,47,0.593891
4-6,66,0.711973
3-12,46,0.593948
3-11,47,0.570559
3-10,46,0.769621
4-19,68,0.00879372
3-19,20,0.1294
3-3,81,1.12828
3-10,47,0.70639
3-1,45,2.68484
3-7,49,1.16811
4-17,47,0.0496213
2-14,47,0.467186
1-11,98,0.249535
1-8,38,1.32615
4-16,44,0.0271626
3-13,1,0
4-18,75,0.143849
4-14,48,0.103169
2-3,67,1.57953
4-12,49,0.304055
1-20,85,0.0625172
4-14,19,0.90441
4-6,48,1.0387
1-20,74,0.0754489
4-14,18,0.34785
4-6,49,0.868503
4-5,49,1.53983
2-6,91,0.740174
2-8,73,0.603518
1-14,73,0.332598
3-9,27,0.964528
4-4,47,1.66886
3-9,17,0.829274
4-4,49,1.65206
4-11,71,0.22541
2-16,39,0.530331
4-3,48,1.34335
1-9,99,0.301286
1-18,17,0
1-20,36,0.372093
1-5,18,1.93408
2-20,39,0.382419
1-18,36,0.652972
2-17,40,0.137306
2-17,39,0.131322
2-6,95,0.566397
1-14,69,0.356729
2-8,77,0.593047
4-2,37,1.90629
1-6,22,2.05971
1-16,36,0.594871
1-15,36,1.01248
3-9,38,0.886636
4-4,64,1.31517
1-13,36,1.17247
2-13,47,0.536209
2-10,48,0.739003
1-8,96,0.400808
1-11,36,0.8957
1-3,81,1.3934
4-17,67,0.0335861
3-3,89,1.17009
3-19,12,0
4-19,76,0.0101246
3-17,66,0.059608
3-18,24,1.17573
2-11,38,0.845682
3-19,1,0
3-3,76,1.3953
3-17,73,0.0420403
1-3,68,1.55214
4-17,76,0.010263
3-18,23,0.83484
2-11,43,0.898103
3-20,72,0.0289735
3-20,78,0.024784
3-20,73,0.0286746
2-12,95,0.239156
2-7,46,1.28233
2-12,94,0.241482
2-7,47,1.32472
1-1,35,3.09951
1-10,47,0.76095
2-12,49,0.830086
1-5,36,1.9389
4-20,88,0.0108159
2-5,43,1.82695
4-20,92,0
2-5,39,1.8193
1-4,36,2.26845
1-2,36,2.83432
2-1,42,2.92346
2-2,50,2.38878
4-19,41,0.0487426
3-19,49,0.0558381
1-19,17,0
2-2,55,2.14451
3-17,98,0.0154737
4-19,44,0.0251669
3-19,44,0.0454252
3-19,92,0.00622188
3-3,41,1.95868
3-17,50,0.137808
2-4,9,2.1063
3-16,47,0.133954
2-4,11,2.39804
3-16,45,0.208953
2-19,85,0.0205148
3-14,42,0.297017
2-19,91,0.0145675
3-14,44,0.341861
4-3,11,2.05827
2-16,48,0.283902
4-19,54,0.0260069
4-18,58,0.173426
3-13,48,0.524113
4-3,8,0.82277
2-16,63,0.173624
4-19,59,0.0215826
4-18,63,0.15601
3-13,45,0.46452
4-3,14,1.86428
2-16,61,0.171177
3-19,61,0.033844
4-19,61,0.0233905
4-18,49,0.088093
3-13,43,0.530635
3-11,45,0.795935
3-11,46,0.93133
3-8,44,0.805032
3-8,46,0.828184
1-19,57,0.0956163
3-10,70,0.421706
3-14,10,0
3-6,45,1.48248
3-4,46,1.94281
1-17,55,0.149731
3-19,98,-0.0444757
3-17,52,0.10743
3-3,43,1.69891
3-2,43,2.31827
4-8,59,0.442215
3-7,71,0.86889
3-1,51,2.59399
4-17,48,0.0907553
3-13,2,0
4-18,72,0.166053
4-14,49,0.117731
4-9,49,0.343873
3-7,94,0.466111
3-1,74,2.16253
4-8,50,0.367477
4-1,26,2.61704
4-8,45,0.502179
4-14,8,0
4-6,47,0.916837
4-2,80,1.22163
4-11,93,0.142992
2-16,29,0.655106
4-3,46,1.44606
1-19,15,0
1-20,35,0.474011
3-11,67,0.427615
3-14,88,0.131958
2-19,39,0.099468
1-18,35,0.676468
2-17,42,0.128969
2-6,88,0.762128
1-14,74,0.346264
2-8,72,0.613935
1-5,75,1.24853
