DownAndDistance,Yardline,Expected Points Added (EPA)
4-15,66,0.0965181
3-13,59,0.205568
4-6,79,0.410745
3-12,59,0.438291
3-14,80,0.10536
2-19,63,0.0482847
3-11,59,0.4173
3-10,59,0.492312
4-4,79,0.93248
3-9,59,0.524325
3-8,59,0.670942
3-1,23,3.13185
3-7,59,0.861173
3-14,28,0.737407
3-6,59,0.925735
3-4,59,1.41876
3-17,36,0.0521819
3-3,59,1.47061
3-2,59,1.66391
4-17,59,0.0347681
2-14,86,0.121433
4-14,37,0.0567467
1-20,67,0.0824184
1-12,37,0.953704
4-15,59,0.111917
4-12,59,0.184966
2-14,59,0.290361
4-10,59,0.236989
4-9,59,0.310995
4-5,59,1.23535
2-8,37,1.05828
1-3,37,2.03083
2-6,39,1.3961
1-14,61,0.37672
3-9,47,0.622396
4-4,59,1.22828
4-2,69,1.148
4-11,72,0.156848
2-16,32,0.66607
4-3,59,1.25332
3-18,69,0.158143
4-2,59,1.26526
4-1,59,1.82728
1-18,58,0.13024
2-4,66,1.349
1-6,16,1.41761
4-2,39,1.59091
1-16,58,0.215525
1-15,58,0.457588
3-9,40,0.697268
4-4,62,1.13716
1-3,32,2.15829
2-6,40,1.31374
2-8,56,0.758995
1-14,58,0.385037
1-13,58,0.402869
1-12,58,0.518836
2-18,94,0.0763932
1-9,58,0.678264
1-7,58,1.00605
4-14,94,0.0326289
3-12,77,0.306888
1-5,68,1.08167
1-16,80,0.128571
1-6,58,1.0902
3-4,78,1.09697
2-9,98,0.163321
1-4,58,1.51796
2-5,58,1.28963
4-20,73,0
2-6,14,1.09436
1-14,20,0.58543
2-8,30,1.0921
1-3,58,1.59985
1-2,58,1.8058
1-16,97,0.00661813
1-5,53,1.2448
2-20,58,0.0294767
3-11,60,0.422414
3-5,89,0.930089
2-17,58,0.123579
2-15,58,0.402626
2-13,58,0.310293
1-1,42,2.71991
1-10,86,0.372502
3-8,74,0.506123
1-5,61,1.20282
2-12,58,0.42158
2-11,58,0.490227
1-5,69,1.08097
1-16,81,0.122411
2-6,42,1.26046
1-14,56,0.41247
2-8,58,0.708939
2-8,42,0.942157
1-14,40,0.740694
1-3,46,1.90641
2-6,58,0.999278
4-11,32,0.227536
4-2,29,1.82824
1-6,78,0.800331
3-12,50,0.449031
4-6,70,0.49198
2-3,58,1.56984
2-1,58,2.36482
2-2,61,1.76093
4-19,34,0
3-19,58,0.0367045
2-4,28,2.09305
3-16,58,0.132697
4-7,91,0.306079
3-15,58,0.307052
4-15,67,0.0871964
3-13,58,0.212076
4-6,78,0.431002
3-12,58,0.435579
3-14,83,0.102023
2-19,60,0.0565045
3-11,58,0.413682
3-10,58,0.503166
4-4,76,0.952139
3-9,58,0.53286
3-8,58,0.682211
3-1,22,3.0005
3-7,58,0.828564
3-14,29,0.644183
3-6,58,0.944788
3-4,58,1.49457
3-17,39,0.0798707
3-3,58,1.46813
3-2,58,1.68378
4-17,58,0.0399019
2-14,85,0.128231
4-14,36,0.0421477
1-20,64,0.0933362
1-12,38,0.947985
4-15,58,0.107838
4-12,58,0.185081
2-14,58,0.299284
4-10,58,0.256692
4-9,58,0.31228
4-5,58,1.21133
2-6,36,1.45393
2-8,36,1.02147
1-3,36,2.09587
1-14,62,0.348867
3-9,44,0.665629
4-4,58,1.25136
4-2,68,1.09607
4-11,73,0.164197
2-16,33,0.658979
4-3,58,1.25062
3-18,90,0.0767093
4-11,11,2.2332
4-2,58,1.25355
4-1,58,1.79231
1-18,57,0.129845
2-4,71,1.24804
4-2,32,1.70071
1-6,29,1.64574
1-16,57,0.226609
1-15,57,0.476978
3-9,43,0.651765
4-4,63,1.14464
1-3,33,2.14171
2-6,43,1.22325
2-8,57,0.724133
1-14,57,0.399531
1-13,57,0.409557
1-12,57,0.546425
1-7,57,1.01934
3-14,47,0.169776
2-19,88,0.0177419
4-6,98,0.258004
4-14,93,0.0304574
3-12,78,0.30812
1-16,93,0.0817723
1-5,89,0.834642
1-6,57,1.09708
3-4,77,1.14475
1-4,57,1.52817
2-17,83,0.0482768
2-5,61,1.27654
4-20,70,0
1-14,17,0.544523
2-8,17,1.60562
2-6,51,1.13326
1-3,57,1.61014
1-2,57,1.85754
3-5,90,0.920632
2-17,57,0.125265
2-15,57,0.420856
2-13,57,0.338351
1-1,43,2.7433
1-10,87,0.361198
3-8,73,0.499501
1-5,60,1.19551
2-12,57,0.420193
2-11,57,0.500375
3-20,82,0.012997
2-8,23,1.16079
1-14,43,0.610568
1-3,51,1.73406
2-6,57,1.0064
4-11,39,0.278533
4-2,30,1.71804
1-6,75,0.827783
3-12,49,0.463317
4-6,65,0.502888
2-3,57,1.5942
4-19,62,0
3-19,62,0.0296387
2-2,57,1.84271
2-1,57,2.37111
2-2,58,1.84471
4-19,33,0
3-19,57,0.0374259
2-4,31,2.0902
3-16,57,0.131301
2-19,70,0.0346042
3-14,57,0.1952
4-15,68,0.0717948
3-13,57,0.20803
4-6,73,0.46335
3-12,57,0.435533
1-17,75,0.0683569
3-10,57,0.51217
4-4,73,1.00317
3-9,57,0.518973
3-8,57,0.670721
3-1,21,2.96611
3-7,57,0.840648
3-14,30,0.476631
3-6,57,0.994665
3-4,57,1.41248
3-17,34,0.0148323
3-3,57,1.49186
3-2,57,1.72168
3-18,34,0.880617
2-11,80,0.302995
4-17,57,0.0514229
2-14,84,0.132316
4-14,39,0.0399881
1-20,65,0.0927733
1-12,39,0.927692
4-15,57,0.102184
2-3,75,1.26662
4-12,57,0.178649
2-14,53,0.30213
4-10,57,0.286508
4-9,57,0.319218
3-15,92,0.14598
4-7,57,0.48339
4-5,57,1.22994
1-3,35,2.10956
2-8,39,0.990224
2-6,41,1.29977
1-14,59,0.390045
3-9,41,0.662144
4-4,57,1.17809
4-2,71,1.01953
4-11,78,0.137662
2-16,46,0.338111
4-3,57,1.25631
3-18,71,0.162727
4-2,57,1.35891
4-1,57,1.86836
1-18,56,0.140262
2-4,64,1.3536
1-6,18,1.53521
4-2,33,1.67397
1-16,56,0.220854
1-15,56,0.490043
3-9,42,0.649643
4-4,60,1.18844
1-13,56,0.420268
4-15,56,0.0976752
1-12,56,0.561846
1-7,56,1.02848
4-6,99,0.253089
4-14,92,0.0362715
3-12,79,0.303017
1-5,90,0.826368
1-16,82,0.11884
1-6,56,1.13264
3-4,76,1.13261
1-4,56,1.58367
2-5,60,1.27043
4-20,71,0
1-14,18,0.510378
2-8,16,1.6153
2-6,48,1.13378
1-3,56,1.62314
1-2,56,1.87758
3-11,62,0.377775
2-17,56,0.127704
2-15,56,0.443977
2-13,56,0.337674
1-3,83,1.22227
4-17,65,0.0261376
3-18,26,0.664936
2-11,56,0.54248
3-20,83,0.0110506
1-3,48,1.79963
2-8,40,1.0178
1-14,42,0.661837
2-6,56,1.03032
4-11,38,0.267955
4-2,31,1.67357
1-6,72,0.903609
3-12,48,0.420649
4-6,64,0.547265
2-3,56,1.60639
4-19,63,0
3-19,63,0.0278731
2-2,56,1.8193
2-1,56,2.38217
2-2,59,1.78105
4-19,32,0
3-19,56,0.0409414
2-4,30,2.0603
3-16,56,0.121048
4-7,37,0.596034
3-15,56,0.352019
2-19,71,0.0334226
3-14,56,0.191264
4-15,69,0.0758192
3-13,56,0.209916
4-6,72,0.47619
3-12,56,0.425275
3-14,81,0.0989062
2-19,62,0.0516483
3-11,56,0.430058
3-10,56,0.522059
4-4,78,0.98221
3-9,56,0.534628
3-8,56,0.682489
3-1,20,2.99935
3-7,56,0.830082
3-14,31,0.39145
3-6,56,0.973451
3-4,56,1.4753
3-17,37,0.0702866
3-3,56,1.51628
3-2,56,1.72855
4-17,56,0.0446705
4-14,38,0.0502951
1-20,70,0.0688438
2-3,74,1.28518
4-12,56,0.221999
2-14,52,0.315371
4-10,56,0.284424
4-9,56,0.319474
3-15,91,0.149346
4-7,56,0.46848
1-20,93,0.0301708
4-14,27,0.194796
4-6,56,0.602974
4-5,56,1.29176
1-3,34,2.13236
2-8,38,1.04977
2-6,38,1.33572
1-14,60,0.363948
3-9,46,0.684172
4-4,56,1.19968
4-2,70,1.08998
4-11,79,0.148354
2-16,47,0.308863
4-3,56,1.29964
3-18,68,0.153965
4-2,56,1.34095
4-1,56,1.84944
1-20,55,0.134408
1-18,55,0.147622
2-4,77,1.15331
4-2,42,1.58495
1-16,55,0.25011
1-15,55,0.49803
3-9,21,0.966534
4-4,61,1.14449
1-13,55,0.443208
1-12,55,0.559062
2-18,35,0.783424
1-9,55,0.723589
1-7,55,1.04385
1-5,87,0.879342
1-16,71,0.161919
1-6,55,1.12712
2-19,38,0.107528
3-14,89,0.0843898
1-1,16,3.25459
1-10,80,0.410806
3-8,76,0.477813
2-20,56,0.0331102
1-5,55,1.24836
3-4,75,1.1681
1-4,55,1.5776
2-17,81,0.0497268
2-5,63,1.22135
4-20,68,0
2-8,19,1.48064
1-14,47,0.550044
2-6,53,1.09472
1-3,55,1.64749
1-2,55,1.89267
2-20,55,0.0318714
2-17,55,0.130034
2-15,55,0.460354
2-13,55,0.366404
4-17,80,0.0200441
2-11,55,0.54339
2-8,21,1.36112
1-14,45,0.549371
1-3,53,1.69502
2-6,55,1.06303
2-1,55,2.42105
3-13,48,0.276564
4-18,58,0.023322
3-20,55,0.0071714
3-19,99,-0.138055
3-3,42,1.75338
3-17,55,0.105572
2-4,17,2.19861
3-16,55,0.126101
4-6,75,0.452786
3-12,55,0.438636
3-10,55,0.518381
4-4,83,0.893623
3-9,55,0.571322
3-8,55,0.711911
3-1,35,2.76572
3-7,55,0.840742
3-14,32,0.279637
3-6,55,1.0182
3-4,55,1.49349
3-2,55,1.79522
4-8,63,0.386919
3-7,91,0.501709
3-1,55,2.27464
3-18,44,0.211632
2-11,82,0.290094
4-17,55,0.0503186
1-12,41,0.912607
4-15,55,0.102576
2-3,73,1.32884
4-12,55,0.223547
1-6,91,0.6594
4-11,55,0.209009
4-9,55,0.320508
1-8,50,0.936124
4-16,48,0.04866
1-11,86,0.332369
3-7,83,0.561725
3-1,79,1.75671
4-8,55,0.450946
4-5,55,1.22842
4-11,68,0.17068
2-16,36,0.714463
4-3,55,1.30228
3-18,73,0.15486
1-5,98,0.548257
1-6,96,0.559557
4-2,55,1.24894
4-1,55,1.93961
1-20,54,0.15254
1-18,54,0.155359
2-4,78,1.13641
4-2,43,1.57533
1-16,54,0.255642
1-15,54,0.50709
1-13,54,0.463554
1-12,54,0.590783
2-18,34,0.763567
1-9,54,0.745407
4-12,32,0.202601
2-3,82,1.19521
3-14,38,0.105611
3-6,49,1.07438
2-19,81,0.023937
1-5,80,0.928309
1-16,68,0.170161
1-6,54,1.15729
2-19,39,0.117851
3-14,88,0.081593
1-1,17,3.24284
1-10,81,0.409954
3-8,67,0.562147
3-4,74,1.18016
1-4,54,1.62619
2-17,82,0.0472026
2-5,62,1.26282
4-20,69,0
1-14,16,0.441988
2-8,18,1.7999
2-6,50,1.14153
1-3,54,1.67964
1-2,54,1.92823
2-20,54,0.0343449
2-17,54,0.131554
2-15,54,0.480712
2-13,54,0.374649
4-17,83,0.0220041
2-11,54,0.546401
2-8,22,1.19245
1-14,44,0.56616
1-3,50,1.79565
2-6,54,1.05489
2-1,54,2.45586
3-13,47,0.272657
4-18,61,0.0327374
3-20,54,0.00450892
3-19,96,0.00306649
3-3,45,1.73612
3-17,54,0.110966
2-4,16,2.08161
3-16,54,0.12643
2-19,65,0.043554
3-14,54,0.201357
4-6,74,0.450849
3-12,54,0.417262
4-19,95,0
3-19,31,0.160289
3-3,86,1.09177
3-10,54,0.559789
4-4,80,0.890578
3-9,54,0.571655
3-8,54,0.724538
3-1,34,2.8306
3-7,54,0.863842
3-14,33,0.238806
3-6,54,1.03483
3-4,54,1.51098
3-2,54,1.77776
4-8,62,0.41845
3-7,90,0.509917
3-1,54,2.34456
3-18,45,0.173466
2-11,81,0.297387
4-17,54,0.046144
1-12,42,0.906173
4-15,54,0.0986612
2-3,72,1.32804
4-12,54,0.214144
1-6,88,0.697403
4-11,54,0.240107
2-14,54,0.312744
4-10,54,0.30369
4-9,54,0.341321
4-16,55,0.0713707
1-8,51,0.931799
1-11,87,0.329639
3-7,82,0.597602
3-1,78,1.70996
4-8,54,0.461082
4-5,54,1.32204
4-11,69,0.154169
2-16,37,0.682398
4-3,54,1.3179
3-18,78,0.13685
1-6,99,0.322615
1-5,99,0.387681
4-2,54,1.3599
4-1,54,1.95332
1-20,53,0.156905
1-18,53,0.170562
2-4,83,1.06438
1-6,97,0.493408
1-5,97,0.649022
4-2,52,1.38033
1-16,53,0.272118
1-15,53,0.519286
1-13,53,0.499428
1-12,53,0.605966
2-18,93,0.0801012
1-9,53,0.754572
1-5,85,0.888878
1-16,65,0.17605
1-6,53,1.18276
3-8,66,0.579445
3-4,73,1.16461
1-4,53,1.60129
2-17,87,0.041629
4-20,66,0
1-2,53,1.93111
1-5,12,1.84479
2-20,53,0.042607
2-17,53,0.137394
2-15,53,0.494898
2-13,53,0.385641
1-3,94,1.03575
4-17,82,0.0201268
2-11,53,0.548687
2-1,53,2.48239
3-13,50,0.203538
4-18,56,0.0233081
3-20,53,0.00394302
2-2,62,1.73723
4-19,37,0
3-19,53,0.0429519
3-19,93,0.00420456
3-3,40,1.83253
3-17,53,0.108943
2-4,19,2.09584
3-16,53,0.127267
4-6,69,0.467809
3-12,53,0.452836
3-11,53,0.470219
3-10,53,0.544829
4-4,93,0.795203
3-9,53,0.609392
3-8,53,0.738054
3-1,33,2.90423
3-7,53,0.865692
3-14,34,0.247843
3-6,53,1.03581
3-4,53,1.51716
3-2,53,1.79015
4-8,57,0.415814
3-7,89,0.52914
3-1,53,2.27511
4-2,90,0.803058
3-18,46,0.140662
2-11,84,0.269661
4-17,53,0.0496614
1-12,43,0.906479
4-15,53,0.109943
2-3,79,1.23162
4-12,53,0.221112
4-9,53,0.356045
3-7,85,0.580855
3-1,65,2.03162
4-8,53,0.438685
4-5,53,1.25285
3-9,29,0.974677
4-4,53,1.31466
4-11,74,0.147129
2-16,34,0.698484
4-3,53,1.3276
3-18,75,0.151825
1-5,96,0.728302
1-16,52,0.308876
4-2,53,1.43971
4-1,53,1.9186
1-20,52,0.162626
1-18,52,0.190015
2-4,76,1.16167
1-15,52,0.547075
1-13,52,0.493228
1-12,52,0.632708
2-18,92,0.0871398
1-9,52,0.781912
1-5,86,0.866518
1-16,70,0.159568
1-6,52,1.17905
2-19,37,0.133133
3-14,90,0.0838939
3-8,65,0.604819
3-4,72,1.22638
1-4,52,1.65481
2-17,80,0.0481656
4-20,67,0
2-8,20,1.18197
1-14,46,0.514342
2-6,52,1.0979
1-3,52,1.73271
1-2,52,1.96325
2-20,52,0.0511401
2-17,52,0.138465
2-15,52,0.528322
2-13,52,0.417368
1-3,95,0.99475
4-17,85,0.0168714
2-11,52,0.569372
4-10,99,0.0858714
1-8,28,1.29374
1-11,56,0.670348
2-10,52,0.596936
2-1,52,2.53239
3-13,49,0.218897
4-18,59,0.025127
3-20,52,0.00259266
2-2,63,1.71266
4-19,36,0
3-19,52,0.0396693
3-19,98,-0.136362
3-3,43,1.79019
3-17,52,0.121602
2-4,18,2.34213
3-16,52,0.132922
4-6,68,0.507972
3-12,52,0.438463
3-10,52,0.558018
4-4,82,0.867843
3-9,52,0.598897
3-8,52,0.762094
3-1,32,2.94252
3-7,52,0.913772
3-14,35,0.223797
3-6,52,1.07598
3-4,52,1.52476
3-2,52,1.84106
4-8,56,0.42829
3-7,88,0.544272
3-1,52,2.30372
3-18,47,0.148237
2-11,83,0.277
4-17,52,0.0559783
1-12,44,0.838432
4-15,52,0.0906516
4-13,52,0.122994
2-3,78,1.25353
4-12,52,0.214621
4-9,52,0.346716
3-7,84,0.574717
3-1,64,2.02427
4-8,52,0.437363
4-5,52,1.29371
4-11,75,0.143717
2-16,35,0.741988
4-3,52,1.28471
3-18,72,0.152174
4-1,52,1.95821
1-20,51,0.170935
1-18,51,0.21127
2-4,73,1.22077
1-6,27,1.61979
4-2,46,1.54751
1-16,51,0.325336
1-15,51,0.541526
1-13,51,0.513481
1-12,51,0.626129
1-8,23,1.54849
1-11,51,0.729932
2-18,39,0.647904
1-9,51,0.785928
3-6,50,1.08398
3-14,37,0.114317
2-19,82,0.0228344
2-3,81,1.19251
1-16,91,0.085066
1-5,83,0.91112
1-6,51,1.20119
1-1,44,2.61824
1-10,84,0.38525
3-8,72,0.523318
2-12,56,0.411062
1-5,51,1.23987
1-4,51,1.64902
2-17,85,0.0449131
4-20,64,0
1-2,51,1.98565
1-5,14,1.80371
2-20,51,0.0556838
3-11,55,0.461613
2-17,51,0.138802
2-15,51,0.534545
2-13,51,0.431975
1-3,92,1.05804
4-17,84,0.0189167
2-11,51,0.601051
4-20,80,0
2-5,51,1.38071
2-1,51,2.51564
2-2,52,1.97638
4-19,43,0
3-19,51,0.0347393
3-19,95,0.00292221
3-3,22,2.11154
3-17,51,0.126254
2-4,21,2.09995
3-16,51,0.110542
2-19,92,0.013111
3-14,51,0.207205
4-3,6,1.17107
2-16,53,0.189474
4-19,53,0
4-18,57,0.0240472
3-13,51,0.213139
3-14,72,0.13783
2-19,55,0.0620766
3-11,51,0.479018
3-10,51,0.569064
4-4,87,0.833739
3-9,51,0.617813
3-8,51,0.767747
3-1,47,2.44392
3-7,51,0.905165
3-14,36,0.17415
2-19,83,0.0219817
3-6,51,1.05828
3-4,51,1.63708
3-2,51,1.87696
4-8,59,0.406754
3-7,71,0.708783
3-1,51,2.3164
2-16,55,0.173085
3-13,53,0.21383
4-19,51,0
4-17,51,0.0736876
1-12,45,0.82281
4-15,51,0.0852163
4-18,74,0.0267937
4-14,51,0.100549
4-13,51,0.123607
2-3,77,1.26352
4-12,51,0.21979
4-9,51,0.381869
3-7,95,0.434134
3-1,75,1.83169
4-8,51,0.503321
4-5,51,1.36865
3-9,23,0.885841
4-4,51,1.20639
4-11,64,0.193366
2-16,56,0.161213
4-3,51,1.41403
3-18,77,0.134975
4-2,51,1.41225
4-1,51,1.9882
1-20,50,0.18276
1-18,50,0.226389
2-4,74,1.20672
1-6,24,1.6074
4-2,47,1.41714
1-16,50,0.351176
1-15,50,0.551821
3-9,16,0.846187
4-4,54,1.26716
1-13,50,0.516864
1-12,50,0.688061
1-8,22,1.51563
1-11,50,0.730354
1-18,94,0.0701214
2-18,38,0.680625
1-9,50,0.790825
2-3,86,1.13338
3-14,42,0.142084
2-19,85,0.0204328
1-5,92,0.812813
1-16,88,0.0990297
1-6,50,1.19624
1-1,45,2.65532
1-10,85,0.377229
3-8,79,0.464626
1-5,50,1.2875
1-4,50,1.67453
2-17,86,0.0415193
4-20,65,0
1-2,50,1.96999
1-5,13,1.74642
2-20,50,0.0657042
3-11,52,0.462938
2-17,50,0.116097
2-15,50,0.5428
2-13,50,0.452632
1-3,93,1.06563
4-17,87,0.0167341
2-11,50,0.620714
2-1,50,2.57898
2-2,53,1.93648
4-19,42,0
3-19,50,0.0349517
4-13,29,0.112681
2-11,64,0.427938
3-18,50,0.111048
3-19,92,0.00567069
3-3,41,1.78605
3-17,50,0.131558
2-4,20,2.12343
3-16,50,0.0841448
4-19,52,0
4-3,5,1.09921
2-16,50,0.239641
3-10,50,0.581104
1-10,93,0.299737
1-1,21,3.27514
3-5,50,1.44037
2-4,35,1.93744
3-20,63,0.0144091
3-13,40,0.574211
4-18,50,0
1-12,46,0.796938
4-15,50,0.0980172
4-10,87,0.151459
1-11,76,0.409952
1-8,8,0.687882
2-14,50,0.305794
4-10,50,0.302902
3-9,20,0.411821
4-4,50,1.30094
4-11,65,0.196403
2-16,57,0.168264
4-3,50,1.42271
3-18,66,0.150136
4-2,50,1.39698
4-12,33,0.179348
2-3,83,1.18486
3-14,39,0.0871373
3-6,48,1.09023
2-19,80,0.0244974
1-5,81,0.951272
1-16,69,0.161689
1-6,49,1.19059
1-1,46,2.62505
1-10,82,0.389001
3-8,78,0.462124
1-5,49,1.34355
1-2,49,2.00368
1-5,8,0.998051
2-20,49,0.0741265
3-11,41,0.563917
4-19,57,0
4-3,10,1.24099
2-16,49,0.251935
4-16,38,0
4-10,53,0.333956
2-14,49,0.299976
1-3,90,1.09486
4-17,86,0.0164602
2-11,49,0.662467
3-20,90,0.00891019
1-5,76,1.00078
1-16,40,0.61489
2-5,99,0.567984
4-20,32,0
3-16,23,1.07992
2-4,49,1.6598
4-19,38,0
3-19,54,0.0430329
2-2,49,2.04828
2-1,49,2.59072
4-13,32,0.0986864
2-11,77,0.33236
3-18,49,0.0903092
2-4,23,2.08531
3-16,49,0.10412
4-19,55,0
4-3,4,2.35147
2-16,51,0.210218
4-19,94,0
3-19,30,0.1246
3-3,87,1.05188
3-10,49,0.582721
1-10,90,0.33309
1-1,22,3.19394
3-5,49,1.48784
2-4,34,1.9723
3-20,50,0.00677263
3-13,43,0.513928
4-18,49,0
1-11,73,0.43807
4-10,82,0.146418
1-8,13,1.45875
2-14,45,0.292224
4-10,49,0.333607
4-11,70,0.164817
2-16,38,0.655913
4-3,49,1.37998
2-3,80,1.19755
1-16,90,0.0916971
1-5,82,0.902527
1-6,48,1.24032
1-1,47,2.61462
1-10,83,0.389417
3-8,77,0.494484
2-20,57,0.0364204
1-5,48,1.3371
1-2,48,2.08113
3-11,54,0.463779
4-19,54,0
4-3,11,0.984781
2-16,48,0.280003
4-16,37,0
4-10,52,0.313927
2-14,48,0.314371
1-3,91,1.07852
4-17,89,0.0161681
2-11,48,0.692911
4-17,64,0.0295867
1-3,80,1.23926
4-20,31,0
3-16,22,0.819082
2-4,48,1.65965
4-19,39,0
3-19,55,0.0431348
2-2,48,2.02011
2-1,48,2.66151
4-13,31,0.114715
2-11,78,0.321673
3-18,48,0.13385
2-4,22,2.0458
3-16,48,0.122966
4-7,93,0.253786
3-15,48,0.596429
3-19,25,0.144907
4-19,65,0
3-3,84,1.11553
3-10,48,0.552598
1-10,91,0.326543
1-1,23,3.23149
3-5,48,1.45899
2-4,33,2.03576
3-20,61,0.0127738
3-13,42,0.478857
4-18,48,0
1-11,74,0.429053
4-10,85,0.164266
1-8,14,1.55149
2-14,44,0.294304
4-10,48,0.328598
4-11,71,0.167997
2-16,39,0.629959
4-3,48,1.41009
3-18,76,0.129098
4-2,48,1.39364
1-6,15,1.64657
1-5,79,0.965173
1-16,47,0.456352
1-13,47,0.608546
4-15,49,0.111418
1-12,47,0.770821
2-12,49,0.531236
1-5,36,1.50504
1-1,35,2.94071
1-10,47,0.748089
1-7,47,1.2219
4-12,43,0.244783
2-3,69,1.40597
4-6,80,0.427308
3-12,32,1.16241
1-16,79,0.131508
1-5,47,1.37505
1-6,47,1.27615
1-1,56,2.31558
1-10,56,0.65334
2-12,44,0.728947
1-7,85,0.666563
2-17,47,0.127679
4-18,47,0
3-13,29,0.599949
1-3,72,1.34812
4-17,72,0.0226611
3-18,19,0.126659
2-11,47,0.685918
2-12,94,0.214982
2-7,47,1.14045
4-17,91,0.0122697
1-3,89,1.11282
2-5,93,0.867325
4-20,38,0
2-4,47,1.72119
2-1,47,2.61833
3-20,47,0.0203513
3-3,34,1.95699
3-17,47,0.137209
2-4,9,1.37213
3-16,47,0.119642
3-10,47,0.600021
1-4,49,1.73044
3-1,27,3.00088
3-7,47,1.05023
3-5,47,1.47607
2-4,32,2.06301
4-9,47,0.403123
4-1,24,2.71466
4-8,47,0.518699
4-6,47,0.688336
2-16,28,0.651922
4-3,47,1.42666
1-1,53,2.41181
1-10,61,0.588338
1-16,66,0.164443
1-6,40,1.41971
1-5,42,1.45886
2-12,47,0.599802
3-10,89,0.267727
1-19,46,0.141266
1-6,12,1.79951
1-5,78,0.94518
1-16,46,0.45716
2-3,76,1.2768
4-12,50,0.231137
2-12,50,0.503591
1-6,37,1.48313
1-5,37,1.54874
1-1,34,2.93337
1-10,46,0.766239
3-4,23,1.86649
1-7,46,1.22032
4-12,40,0.240406
2-3,90,1.08075
4-6,81,0.404012
3-12,33,1.03269
1-16,76,0.141389
1-5,40,1.43082
1-6,46,1.30023
1-1,57,2.33661
1-10,57,0.63007
2-12,43,0.774494
1-16,78,0.137688
1-6,44,1.32403
1-5,46,1.35741
3-4,82,1.07044
2-9,30,0.957355
1-4,46,1.79221
1-5,26,1.67038
2-20,47,0.0783608
1-15,70,0.294951
1-2,46,2.12777
1-7,84,0.676274
2-17,46,0.0935884
3-19,48,0.0296264
4-19,40,0
4-18,44,0
3-13,30,0.595897
1-3,73,1.34873
4-17,75,0.0225411
2-11,46,0.670287
2-12,95,0.203083
2-7,46,1.20271
2-5,94,0.849951
4-20,37,0
2-4,46,1.69391
3-3,96,0.891327
4-19,85,0
3-19,37,0.0481216
2-2,46,2.09658
2-1,46,2.70104
3-20,46,0.0228326
3-3,37,1.98577
3-17,46,0.125969
2-4,8,2.05629
3-16,46,0.163182
4-3,9,0.97075
2-16,62,0.156505
4-19,56,0
4-18,60,0.0237219
3-13,46,0.323731
3-11,46,0.516036
3-10,46,0.583779
1-4,48,1.75413
3-1,26,3.11035
3-7,46,1.0225
3-5,46,1.53298
3-7,50,0.926104
3-1,46,2.47723
2-4,39,1.81309
3-13,28,0.528514
4-18,46,0
3-4,83,1.05313
2-9,31,0.944852
1-4,47,1.7249
1-8,96,0.362957
1-11,36,0.880589
2-10,48,0.662243
4-9,46,0.409776
4-1,25,2.59285
4-8,46,0.501205
4-6,46,0.694461
2-16,29,0.711098
4-3,46,1.43002
2-10,61,0.526046
1-11,47,0.764068
1-18,45,0.388736
1-18,47,0.308095
2-10,63,0.492393
1-11,45,0.748924
2-12,63,0.399183
1-5,58,1.2447
1-1,37,2.81727
1-10,45,0.821225
3-4,22,2.00648
1-7,45,1.26515
4-12,45,0.214305
2-3,71,1.35636
4-6,86,0.399686
3-12,34,1.0929
1-16,73,0.150317
1-5,45,1.41227
1-6,45,1.32291
2-12,42,0.808554
1-1,58,2.26559
1-10,38,0.939354
1-5,25,1.62479
2-20,46,0.0872368
1-15,69,0.30464
1-2,45,2.13054
1-7,83,0.678398
2-17,45,0.0911153
3-19,45,0.0241263
4-19,45,0
4-18,33,0.292194
3-13,27,0.380645
1-3,70,1.40626
4-17,74,0.0215478
2-11,45,0.685245
4-9,49,0.373265
1-17,45,0.146731
4-8,78,0.279535
1-11,31,0.972648
2-10,45,0.677668
2-9,45,0.70902
4-1,47,2.09055
3-20,78,0.0129887
4-17,93,0.0115284
1-3,87,1.14466
2-5,95,0.850493
4-20,36,0
2-4,45,1.7459
1-16,23,0.436407
4-11,27,0.161816
4-2,10,1.75617
1-6,71,0.896358
2-9,9,1.52411
2-3,45,1.86615
3-3,99,0.657627
4-19,82,0
3-19,42,0.00521093
2-2,45,2.1233
2-1,45,2.69353
1-10,22,0.995452
3-20,45,0.0335033
3-7,80,0.620101
3-1,76,1.76638
4-8,48,0.503152
2-11,15,1.47267
3-3,32,2.00993
3-17,45,0.123783
2-4,11,2.38398
3-16,45,0.128206
4-3,8,0.768245
2-16,63,0.156287
4-19,59,0
4-18,63,0.0185379
3-13,45,0.385923
4-6,93,0.354531
3-12,45,0.460479
3-10,45,0.620724
1-10,94,0.287501
1-1,18,3.19962
3-5,45,1.53289
3-7,49,1.01633
3-1,45,2.51943
3-13,31,0.655587
4-18,45,0
1-11,35,0.923387
2-10,49,0.643674
4-9,45,0.427681
4-1,26,2.65388
4-8,45,0.508546
4-14,14,0.361764
4-6,45,0.712787
2-16,26,0.558684
4-3,45,1.47259
3-20,72,0.0162841
2-6,33,1.52911
1-14,35,0.894078
1-3,43,1.95815
2-8,47,0.86054
4-1,45,2.12225
2-10,62,0.510253
1-11,46,0.783455
1-18,44,0.420776
4-9,48,0.383189
4-8,79,0.297859
1-11,30,1.05986
2-10,46,0.703394
1-17,44,0.146328
2-3,66,1.43927
4-12,48,0.231703
1-18,46,0.354833
