DownAndDistance,Yardline,Expected Points Added (EPA)
4-5,58,1.21133
2-8,37,1.05828
2-6,39,1.4099
1-3,37,2.22842
1-14,61,0.437067
3-9,47,0.640208
4-4,59,1.22828
4-2,68,1.09607
4-11,73,0.185292
2-16,33,0.693131
4-3,58,1.25062
4-2,65,1.11287
4-11,76,0.174777
2-16,44,0.410603
4-3,63,1.22318
3-18,64,0.153631
1-16,13,0
4-2,60,1.24764
4-1,59,1.82728
1-20,45,0.27944
1-5,1,0
2-20,54,0.127886
3-11,62,0.377775
3-14,79,0.107519
2-19,56,0.0921277
1-18,45,0.511591
1-18,85,0.125783
1-9,39,1.11702
2-18,51,0.213512
2-17,56,0.127704
1-15,45,0.722469
2-15,56,0.47034
1-13,45,0.67954
2-13,58,0.310293
4-15,51,0.125787
1-12,45,0.866773
1-5,60,1.38213
3-8,73,0.499501
2-12,57,0.531204
2-10,63,0.547765
1-11,45,0.894737
3-18,1,0
2-11,61,0.56112
3-3,93,0.977447
4-19,72,0.0125684
3-19,16,0
3-17,70,0.0500248
3-18,4,0
2-11,58,0.579854
1-5,58,1.40942
2-12,63,0.477324
1-1,37,2.98308
1-10,45,0.884905
1-18,95,0.0673878
2-18,37,0.750743
1-9,45,0.928486
3-4,81,1.094
2-9,17,1.11972
1-4,45,1.87418
1-15,69,0.350317
1-2,45,2.19613
2-1,61,2.25373
2-2,61,1.76093
4-19,34,0
3-19,58,0.0525433
3-19,87,0.0143333
3-3,30,1.9913
3-17,59,0.0898435
2-4,30,2.12124
3-16,56,0.128442
2-19,69,0.0537653
3-14,58,0.235705
4-6,73,0.587149
3-12,57,0.435533
3-14,81,0.107496
2-19,62,0.072785
3-11,56,0.450806
3-10,60,0.475024
4-4,76,0.952139
3-9,58,0.53286
3-8,62,0.636426
3-1,21,3.50968
3-7,57,0.840648
3-14,29,0.644183
3-6,58,0.958382
3-14,27,0.821288
3-6,60,0.938864
3-4,56,1.47642
3-17,37,0.0702866
3-3,56,1.51628
3-2,56,1.80146
3-18,34,0.880617
2-11,80,0.352433
4-17,57,0.0514229
2-14,84,0.174086
4-14,39,0.0916815
1-20,65,0.113354
1-12,42,0.959696
4-15,54,0.129959
4-12,62,0.320879
4-9,61,0.300556
3-15,95,0.0621449
4-7,60,0.577567
3-15,89,0.156775
4-7,58,0.63001
1-20,94,0.0283206
4-14,30,0
4-6,61,0.678015
4-5,57,1.22994
2-6,36,1.52912
2-8,36,1.11554
1-3,36,2.18635
1-14,62,0.436113
3-9,44,0.665629
4-4,58,1.25136
4-2,64,1.14534
4-11,77,0.186197
2-16,45,0.392718
4-3,62,1.26388
3-18,69,0.158143
1-16,6,0
4-11,10,0
4-2,59,1.26526
4-1,58,1.79231
1-20,44,0.309405
1-5,12,2.46686
2-20,53,0.106284
1-18,44,0.495655
1-18,82,0.133019
1-9,38,1.10888
2-18,50,0.23924
1-15,44,0.764793
2-15,55,0.485492
1-13,44,0.676873
2-13,57,0.373594
4-15,52,0.124698
1-12,44,0.904128
3-3,90,1.02509
4-19,75,0.0110921
3-19,19,0.292166
3-17,71,0.0496217
3-18,5,0
2-11,57,0.617586
1-18,92,0.101802
2-18,36,0.752248
1-9,44,0.993985
2-6,44,1.31325
1-14,54,0.532344
2-8,60,0.786692
2-8,44,1.00752
1-14,38,0.892756
1-3,44,1.98749
2-6,60,1.04882
3-4,80,1.0843
2-9,16,1.24555
1-4,44,1.85702
1-15,68,0.362231
1-2,44,2.23454
2-1,59,2.33418
2-2,58,1.84471
4-19,33,0
3-19,57,0.0527299
2-4,17,2.27668
3-16,55,0.126101
4-7,87,0.416113
3-15,54,0.433847
2-19,70,0.0552194
3-14,57,0.251808
3-10,58,0.503166
4-4,73,1.00317
3-9,57,0.518973
3-8,61,0.646725
3-1,20,2.99935
3-7,56,0.904609
3-14,28,0.737407
3-6,59,0.925735
3-4,55,1.49349
3-2,55,1.83229
4-17,56,0.0446705
4-14,38,0.149253
1-20,70,0.0905409
1-12,43,0.912194
4-15,53,0.117708
4-12,61,0.285752
1-11,71,0.492242
1-8,3,0
4-10,64,0.258827
4-9,60,0.312443
3-15,92,0.14598
4-7,57,0.591872
1-20,89,0.0359432
4-14,31,0
4-6,60,0.62367
4-5,56,1.29176
2-8,39,1.06128
2-6,41,1.3274
1-3,35,2.1907
1-14,59,0.454889
3-9,41,0.685449
4-4,57,1.17809
4-2,67,1.12354
4-11,82,0.155063
2-16,42,0.475833
4-3,61,1.17642
4-1,57,1.86836
1-20,43,0.318146
1-5,3,0
2-20,52,0.11632
1-18,43,0.518944
1-18,83,0.129913
1-9,33,1.21422
2-18,49,0.245562
1-15,43,0.798561
2-15,54,0.493918
1-13,43,0.751306
2-13,59,0.340752
3-8,72,0.523318
1-5,51,1.51719
2-12,56,0.523992
2-10,57,0.612663
1-11,43,0.890859
4-17,80,0.0200441
3-18,11,0
2-11,55,0.652779
3-18,7,0
2-11,59,0.580066
3-3,91,1.01471
4-19,74,0.0157243
3-19,18,0
3-17,68,0.0535069
1-3,83,1.26662
4-17,65,0.0261376
3-18,26,0.664936
2-11,56,0.614767
1-5,56,1.42772
2-12,61,0.506391
1-1,39,2.93444
1-10,43,0.939477
1-18,89,0.113009
2-18,47,0.3073
1-9,43,1.02427
1-5,43,1.71638
1-16,67,0.175918
1-6,43,1.43265
2-9,19,0.984149
1-4,43,1.87185
2-6,33,1.57111
2-8,47,0.920361
1-14,35,0.931633
1-3,43,1.99819
1-15,67,0.373122
1-2,43,2.31269
2-1,54,2.52222
2-1,56,2.42445
2-2,59,1.78105
4-19,32,0
3-19,56,0.0619074
2-4,16,2.42927
3-16,54,0.128582
2-19,71,0.0532076
3-14,56,0.276651
4-6,75,0.532348
3-12,55,0.438636
3-10,57,0.51217
4-4,78,0.98221
3-9,56,0.534628
3-8,60,0.64921
3-1,35,2.87832
3-7,55,0.921178
3-14,34,0.295254
3-6,53,1.03581
3-4,54,1.51098
3-2,54,1.79589
4-17,55,0.0503186
4-12,60,0.31573
4-9,59,0.310995
3-15,91,0.149346
4-7,56,0.655108
1-20,80,0.0619713
4-14,20,0.653958
4-6,59,0.748096
4-5,55,1.22842
3-9,19,0.518532
4-4,55,1.25494
2-6,38,1.40527
2-8,38,1.05474
1-3,34,2.22826
1-14,60,0.464261
3-9,46,0.684172
4-4,56,1.19968
3-18,71,0.162727
4-11,4,0
4-2,57,1.35891
4-1,56,1.84944
1-20,42,0.36884
1-5,14,2.21818
2-20,51,0.137408
3-10,85,0.306177
1-19,42,0.156824
1-18,42,0.519284
1-18,80,0.142223
1-9,32,1.21607
2-18,48,0.269408
1-5,66,1.2818
1-16,42,0.607006
1-15,42,0.794193
2-15,53,0.494898
1-13,42,0.678296
2-13,55,0.369169
1-5,61,1.36704
3-8,74,0.506123
2-12,58,0.527208
4-17,83,0.0220041
3-18,8,0
2-11,54,0.674806
1-5,57,1.41362
2-12,62,0.507564
1-1,38,2.9094
1-10,42,0.992583
1-11,42,0.908589
2-10,58,0.613831
1-18,86,0.120785
2-18,46,0.358303
1-9,42,1.01478
1-5,72,1.19819
1-6,14,2.00852
1-16,44,0.522686
1-5,84,1.03387
1-16,64,0.173282
1-6,42,1.4089
2-9,18,1.02504
1-4,42,1.93981
3-12,50,0.449031
4-6,70,0.600392
2-3,58,1.61295
1-15,66,0.391825
1-2,42,2.30968
2-1,58,2.36482
3-19,86,0.0159814
3-3,31,2.0403
3-17,56,0.100936
2-4,19,2.09584
3-16,53,0.127267
2-19,64,0.0700246
3-14,55,0.261443
4-6,74,0.555768
3-12,54,0.417262
3-14,74,0.131467
2-19,53,0.118753
3-11,53,0.568873
3-10,56,0.522059
4-4,83,0.893623
3-9,55,0.571322
3-8,59,0.670942
3-1,34,2.92541
3-7,54,0.931148
3-14,30,0.476631
3-6,57,0.994665
3-4,53,1.55734
3-2,53,1.81101
4-8,63,0.386919
3-7,91,0.501709
3-1,55,2.33241
3-20,52,0.00926774
3-13,49,0.33988
4-18,59,0.163123
3-18,45,0.173466
2-11,81,0.337489
4-17,54,0.046144
4-12,59,0.335273
2-14,62,0.362767
4-10,62,0.282631
4-9,58,0.31228
3-7,83,0.60015
3-1,79,1.78524
4-8,55,0.450946
1-20,83,0.0449584
4-14,21,0.667872
4-6,58,0.697816
4-5,54,1.32204
4-2,69,1.148
4-11,72,0.186302
2-16,32,0.697884
4-3,59,1.25332
3-18,68,0.158253
4-11,5,0
1-16,1,0
4-2,56,1.34095
4-1,55,1.93961
1-20,41,0.381739
1-5,13,2.35204
2-20,50,0.109152
1-18,41,0.531768
2-17,57,0.125265
1-15,41,0.801932
2-15,52,0.528322
1-13,41,0.769212
2-10,59,0.605265
1-11,41,0.925678
3-8,75,0.501476
1-5,62,1.34461
2-12,59,0.538564
1-1,41,2.84478
1-10,41,0.997774
1-11,44,0.869046
2-10,56,0.629029
1-18,91,0.107265
2-18,41,0.563897
1-9,41,1.07023
1-5,73,1.18964
1-6,9,1.08011
1-16,45,0.487273
1-14,76,0.279997
2-6,86,0.721151
2-8,54,0.835282
2-12,87,0.293592
2-7,54,1.04778
1-16,77,0.139831
1-5,41,1.81179
1-6,41,1.45937
2-9,21,1.27748
1-4,41,2.00879
2-8,33,1.20742
2-6,35,1.57355
1-14,33,1.02019
1-3,41,2.10819
1-15,65,0.406225
1-2,41,2.33183
4-19,62,0.0158489
3-19,62,0.0390663
2-2,57,1.84975
2-1,57,2.37111
2-4,18,2.42037
3-16,52,0.132922
2-19,65,0.0644771
3-14,54,0.27067
4-6,69,0.608644
3-12,53,0.452836
3-11,52,0.541686
4-4,80,0.890578
3-9,54,0.571655
3-8,58,0.682211
3-1,33,2.93011
3-7,53,0.946151
3-14,31,0.39145
3-6,56,0.973451
3-14,33,0.274593
3-6,54,1.03483
3-4,52,1.53158
3-2,52,1.84106
2-16,55,0.176794
4-18,7,0
3-13,53,0.262493
4-19,51,0.0465087
4-17,53,0.0496614
4-12,58,0.343083
4-9,57,0.319218
1-20,82,0.045968
4-14,26,0.180882
4-6,57,0.669146
4-5,53,1.25285
3-9,16,0.949651
4-4,54,1.26716
4-11,75,0.180826
2-16,35,0.741988
4-3,52,1.28471
3-18,73,0.15486
1-5,98,0.782571
1-6,96,0.559557
1-16,10,0
4-2,55,1.24894
4-1,54,1.95332
1-20,40,0.391756
1-5,8,0.998051
2-20,49,0.163792
3-11,50,0.584499
3-14,75,0.125576
2-19,52,0.126258
1-18,40,0.564149
1-17,40,0.291917
2-17,55,0.130034
1-15,40,0.81363
2-15,51,0.534545
1-13,40,0.774339
2-13,56,0.355594
4-15,40,0.702139
1-12,40,0.981201
1-3,94,1.03575
4-17,82,0.0201268
3-18,9,0
2-11,53,0.719324
1-5,63,1.30875
2-12,60,0.52343
1-1,40,2.87558
1-10,40,1.01817
1-18,88,0.116546
2-18,40,0.607568
1-9,40,1.12733
1-16,66,0.164443
1-5,42,1.68138
1-6,40,1.48165
4-20,81,0.00538847
2-5,50,1.5548
2-9,20,0.895082
1-4,40,1.97128
2-6,32,1.55778
2-8,32,1.15236
1-14,34,1.01156
1-3,40,2.03316
1-15,64,0.425826
1-2,40,2.41013
4-19,63,0.0176239
3-19,63,0.0366569
2-2,56,1.8193
2-2,62,1.73723
4-19,37,0
3-19,53,0.0676026
2-4,21,2.47257
3-16,51,0.143082
2-19,66,0.065859
3-14,53,0.290991
4-6,68,0.629782
3-12,52,0.438463
3-14,72,0.14245
2-19,55,0.0992332
3-11,51,0.52346
3-10,55,0.5318
4-4,93,0.795203
3-9,53,0.609392
3-8,57,0.670721
3-1,32,2.94252
3-7,52,0.943171
3-14,32,0.304043
3-6,55,1.02836
3-4,51,1.63708
3-2,51,1.87696
4-3,7,1.13375
2-16,52,0.204847
4-18,6,0
3-13,52,0.277074
4-19,50,0.0473104
4-17,52,0.0559783
2-3,75,1.34815
4-12,57,0.349783
4-9,56,0.319474
3-7,82,0.597602
3-1,78,1.8067
4-8,54,0.461082
3-15,86,0.159934
4-7,55,0.642617
1-20,87,0.0378771
4-14,17,1.13399
4-6,54,0.738307
1-20,93,0.0301708
4-14,27,0.194796
4-6,56,0.716362
4-5,51,1.36865
4-5,52,1.29371
3-9,29,0.974677
4-4,53,1.31466
4-2,71,1.01953
4-11,78,0.184318
2-16,46,0.385654
4-3,57,1.25631
3-18,78,0.13685
1-6,99,0.407621
1-5,99,0.730056
1-16,11,0
4-2,54,1.3599
4-1,53,1.9186
1-20,39,0.411931
1-5,15,2.06856
2-20,48,0.169322
3-11,55,0.461613
1-18,39,0.570079
1-18,87,0.120172
1-9,37,1.0977
2-18,45,0.390905
2-6,92,0.605639
1-14,70,0.345218
2-8,76,0.555189
1-6,23,1.94417
1-16,39,0.694637
1-15,39,0.842667
2-15,50,0.565842
3-9,37,0.734718
4-4,77,0.991153
1-13,39,0.787037
2-13,54,0.389573
4-10,99,0.0858714
1-8,28,1.36426
1-11,56,0.696965
2-10,52,0.65437
1-5,79,1.08855
1-6,15,1.89549
1-16,47,0.456352
4-20,82,0.00739233
2-5,49,1.5216
2-9,23,1.158
1-4,39,2.04668
1-2,39,2.33744
2-1,55,2.48337
2-1,52,2.65718
2-2,63,1.71266
4-19,36,0
3-19,52,0.0651428
3-19,93,0.00420456
3-3,40,1.83275
3-17,53,0.110403
2-4,20,2.12343
3-16,50,0.119337
2-19,94,0.0100888
3-14,49,0.26866
4-3,6,2.04565
2-16,53,0.189474
4-19,53,0.0424615
4-18,57,0.146235
3-13,51,0.305607
4-6,71,0.598538
3-12,51,0.407876
3-10,54,0.559789
3-10,53,0.544829
4-4,82,0.867843
3-9,52,0.598897
4-4,87,0.833739
3-9,51,0.617813
3-8,56,0.682489
3-8,52,0.762094
3-1,47,2.44392
3-7,51,0.913772
3-1,46,2.4962
3-7,50,0.926104
3-14,35,0.26389
3-6,52,1.07598
3-4,50,1.60833
3-2,50,1.93484
4-8,62,0.41845
3-7,90,0.509917
3-1,54,2.34456
4-15,70,0.173174
4-18,5,0
3-13,55,0.2513
4-19,49,0.0451363
4-17,51,0.0736876
1-12,32,1.03793
4-15,48,0.647612
2-3,74,1.37194
4-12,56,0.308211
4-9,55,0.320508
3-7,85,0.580855
3-1,65,2.04833
4-8,53,0.438685
3-7,84,0.574717
3-1,64,2.04273
4-8,52,0.437363
3-15,85,0.16657
4-7,54,0.675473
1-20,84,0.041392
4-14,16,1.02964
4-6,55,0.710374
3-9,18,0.62281
4-4,52,1.27834
4-2,70,1.08998
4-11,79,0.155262
2-16,47,0.308863
4-3,56,1.29964
3-18,75,0.151825
4-1,52,1.95821
1-20,38,0.462832
1-5,26,1.95707
2-20,47,0.158177
1-18,38,0.598964
1-18,84,0.127113
1-9,36,1.15102
2-18,44,0.418924
2-17,54,0.131554
2-6,93,0.594982
1-14,71,0.330481
2-8,75,0.579712
1-6,20,1.38214
1-16,38,0.646814
1-15,38,0.795629
2-15,49,0.568198
3-9,36,0.775745
4-4,66,1.11619
1-13,38,0.823254
2-13,53,0.407154
1-8,98,0.236507
4-10,97,0.13266
1-11,38,0.932931
2-10,54,0.636759
1-5,77,1.13551
1-6,13,2.17013
1-16,41,0.617607
1-5,78,1.11111
1-6,12,2.40565
1-16,46,0.45716
1-14,79,0.259515
2-6,85,0.726473
2-8,51,0.875976
2-12,83,0.31053
2-7,50,1.10815
2-9,22,1.1393
1-4,38,2.00751
2-6,34,1.57567
2-8,34,1.11792
1-14,32,0.9635
1-3,38,2.13359
1-2,38,2.46818
2-1,51,2.56074
2-2,52,1.97638
4-19,43,0.0439436
3-19,51,0.0632303
2-4,23,2.36278
3-16,49,0.13333
4-7,93,0.253786
3-15,48,0.596429
2-19,92,0.013111
3-14,51,0.266767
4-3,5,1.09921
2-16,50,0.239641
4-19,52,0.044367
4-18,56,0.141028
3-13,50,0.354571
3-11,49,0.586888
3-10,52,0.558018
3-8,55,0.711911
2-19,83,0.0342114
3-14,36,0.24883
3-6,51,1.10239
3-4,49,1.65762
3-2,49,1.90831
4-8,57,0.415814
3-7,89,0.52914
3-1,53,2.35324
4-15,71,0.185092
4-3,1,0
2-16,54,0.182907
4-18,4,0
3-13,54,0.257638
4-19,48,0.05128
4-2,91,0.811967
3-18,41,0.336413
2-11,85,0.321292
4-17,50,0.0714036
1-12,81,0.385861
4-15,47,0.641088
2-3,73,1.35712
4-12,55,0.277633
2-14,58,0.334955
4-10,58,0.323834
4-9,54,0.341321
3-7,95,0.434134
3-1,75,1.85854
4-8,51,0.503321
1-20,81,0.0524834
4-14,23,0.779184
4-6,52,0.740152
4-5,50,1.37021
3-9,23,1.05632
4-4,51,1.20639
4-11,65,0.219006
2-16,57,0.168885
4-3,50,1.42271
4-11,68,0.209113
2-16,36,0.727995
4-3,55,1.30228
3-18,72,0.152174
4-1,51,1.9882
1-20,37,0.426362
1-5,25,1.99195
2-20,46,0.16717
1-18,37,0.618248
2-17,52,0.138465
2-17,53,0.137394
2-17,50,0.132709
2-17,48,0.123409
2-6,94,0.571317
1-14,68,0.34848
2-8,78,0.552638
2-4,67,1.36674
4-2,36,1.67754
1-6,17,1.62468
1-16,37,0.653645
1-15,37,0.891196
2-15,48,0.585294
3-9,39,0.663582
4-4,67,1.02125
1-13,37,0.752158
2-10,55,0.638472
1-8,97,0.314519
1-11,37,1.03993
1-8,99,0.217707
4-10,96,0.138895
1-11,39,0.916471
2-10,53,0.679036
1-6,3,0
1-5,67,1.28211
1-16,43,0.55257
1-4,37,1.97634
1-2,37,2.43648
2-1,53,2.49617
2-2,53,1.93648
4-19,42,0.0531668
3-19,50,0.0682197
3-19,95,0.00292221
3-3,22,2.21781
3-17,51,0.126254
2-4,22,2.28868
3-16,48,0.150291
2-19,93,0.0114097
3-14,50,0.333311
4-19,55,0.028489
4-3,4,2.35147
2-16,51,0.210218
4-6,65,0.661459
3-12,49,0.463317
3-11,46,0.638256
3-14,73,0.13174
2-19,54,0.107478
3-11,48,0.581883
3-10,51,0.569064
4-4,84,0.92583
3-9,50,0.606898
3-8,54,0.724538
3-1,45,2.55419
3-7,49,1.05601
3-4,48,1.64223
3-2,48,1.98926
4-8,56,0.42829
3-7,88,0.544272
3-1,52,2.40964
4-17,49,0.0672432
1-12,82,0.368999
4-15,46,0.521377
4-18,74,0.0983737
4-14,51,0.111839
2-3,72,1.38337
4-12,54,0.282982
4-9,53,0.356045
3-15,87,0.160258
4-7,52,0.686472
1-20,86,0.0408621
4-14,22,0.688743
4-6,53,0.735715
4-5,49,1.39785
3-9,20,0.45681
4-4,50,1.30094
4-11,69,0.216367
2-16,37,0.682398
4-3,54,1.3179
3-18,77,0.134975
4-11,2,0
1-16,14,0
4-2,51,1.41225
3-18,76,0.129098
1-16,9,0
4-2,48,1.39364
4-1,50,2.01583
1-19,18,0
1-20,36,0.390328
1-5,4,0
2-20,45,0.169488
3-11,54,0.524111
1-18,36,0.61601
2-6,95,0.541791
1-14,69,0.347533
2-8,77,0.560175
4-2,37,1.656
1-6,22,1.9686
1-16,36,0.63345
1-15,36,0.795715
2-15,47,0.581944
3-9,38,0.715016
4-4,64,1.13114
1-13,36,0.79382
2-13,52,0.417368
2-13,49,0.478723
2-13,48,0.501557
2-10,48,0.700426
1-8,96,0.362957
1-11,36,0.978901
3-18,14,0
2-11,52,0.6874
3-18,13,0
2-11,49,0.731105
1-5,76,1.15698
1-6,2,0
1-16,40,0.61489
2-12,95,0.203083
2-7,46,1.20271
4-20,85,0.00630053
2-5,46,1.64507
1-4,36,2.09115
1-2,36,2.45902
2-2,50,2.00662
4-19,41,0.0139711
3-19,49,0.0725793
3-19,92,0.00567069
3-3,41,1.80972
3-17,50,0.131558
2-4,9,1.37213
3-16,47,0.167153
4-19,54,0.0322411
4-3,11,2.94621
2-16,48,0.280003
4-18,58,0.171014
3-13,48,0.320159
4-6,64,0.631296
3-12,48,0.423802
3-11,47,0.57142
4-19,67,0.0151088
3-19,27,0.162599
3-3,82,1.13706
3-10,50,0.581104
4-4,81,0.932203
3-9,49,0.621812
4-4,86,0.865751
3-9,48,0.641951
3-8,53,0.738054
3-1,44,2.58552
3-7,48,1.02351
3-4,47,1.67467
4-8,59,0.406754
3-7,71,0.708783
3-1,51,2.38278
1-9,99,0.128224
1-18,17,0
4-17,48,0.0692966
1-12,83,0.361366
4-15,45,0.604234
4-18,77,0.0996543
4-14,50,0.122805
4-13,47,0.12524
2-3,79,1.29471
4-12,53,0.296471
4-9,52,0.346716
3-7,94,0.455845
3-1,74,1.83776
4-8,50,0.445665
3-15,82,0.179141
4-7,51,0.659765
3-15,84,0.170565
4-7,49,0.679341
4-5,48,1.29237
3-9,17,0.797057
4-4,49,1.32623
4-11,74,0.185738
2-16,34,0.716217
4-3,53,1.3276
4-11,71,0.190878
2-16,39,0.629959
4-3,48,1.41009
3-18,66,0.150136
4-11,3,0
1-16,15,0
4-2,50,1.39698
4-1,49,2.02285
1-19,17,0
1-20,35,0.451712
1-5,27,1.8728
2-20,44,0.170957
1-18,35,0.599157
2-17,51,0.138802
2-6,88,0.69876
1-14,74,0.326797
2-8,72,0.618477
1-5,75,1.15144
1-6,11,2.67706
1-16,35,0.659444
1-15,35,0.812952
2-15,46,0.585115
3-9,33,0.85678
4-4,65,1.16083
1-13,35,0.778814
2-13,51,0.449654
2-13,46,0.553865
1-1,53,2.46746
1-10,61,0.632357
2-12,47,0.628323
3-18,12,0
2-11,50,0.729559
3-18,2,0
2-11,48,0.723429
3-18,15,0
2-11,51,0.727266
1-11,35,1.05868
2-10,49,0.72617
2-12,94,0.214982
2-7,47,1.23645
4-20,86,0.00759208
2-5,45,1.58518
3-4,71,1.23923
1-4,35,2.04498
1-2,35,2.49917
2-2,51,1.97926
4-19,40,0.0188452
3-19,48,0.0629965
3-19,89,0.0136247
3-3,20,1.91918
3-17,49,0.140733
2-4,8,3.09067
3-16,46,0.187083
2-19,95,0.00833403
3-14,48,0.255089
4-19,57,0.0258604
4-3,10,1.24099
2-16,49,0.251935
4-18,61,0.135106
3-13,47,0.369757
4-6,67,0.617768
3-12,47,0.404072
3-1,27,3.00971
3-7,47,1.05023
2-19,82,0.0358438
3-14,37,0.242402
3-6,50,1.08398
3-4,46,1.74703
4-8,58,0.431366
3-7,70,0.701926
3-1,50,2.42995
1-9,96,0.272066
1-18,16,0
3-18,52,0.11359
2-11,74,0.395389
4-17,47,0.0593285
1-12,84,0.351805
4-15,44,0.663707
3-13,2,0
4-18,72,0.111662
4-14,49,0.148354
2-3,78,1.28602
4-12,52,0.32838
4-9,51,0.381869
3-7,81,0.603454
3-1,77,1.80844
4-8,49,0.462583
1-20,72,0.0890679
4-14,44,0.0863602
4-6,51,0.800365
4-5,47,1.35668
3-9,22,1.03631
4-4,48,1.38739
4-2,81,0.898121
4-11,92,0.0890516
2-16,28,0.673969
4-3,47,1.42666
3-18,79,0.127098
1-6,98,0.484189
1-16,8,0
4-2,49,1.379
4-1,48,2.04237
1-19,16,0
1-20,34,0.417899
1-5,6,0.916228
2-20,43,0.177529
1-18,34,0.572826
2-6,89,0.675287
1-14,75,0.30962
2-8,55,0.796016
1-5,74,1.17044
1-6,8,1.15125
1-16,34,0.64053
1-15,34,0.792719
2-15,45,0.597118
3-9,32,0.832074
4-4,70,1.02973
1-13,34,0.814932
2-13,50,0.463214
1-1,34,3.13748
1-10,46,0.868979
1-6,37,1.62159
1-5,37,1.82772
2-12,50,0.598731
2-10,50,0.693378
1-11,34,0.98606
1-3,72,1.42327
4-17,72,0.0226611
3-18,19,0.207722
2-11,47,0.770391
3-20,72,0.0271974
2-12,55,0.504772
1-1,61,2.23858
1-10,37,1.08231
1-16,74,0.149473
1-6,32,1.66821
1-5,34,1.82535
4-20,87,0.00661655
2-5,44,1.60725
3-4,70,1.23412
1-4,34,2.11667
1-2,34,2.50745
4-19,38,0.0045507
3-19,54,0.0639459
2-2,49,2.04828
4-19,39,0.00206111
3-19,55,0.0644982
2-2,48,2.02011
2-1,47,2.63334
2-1,50,2.57898
3-19,94,0.00366967
3-3,23,2.12676
3-17,48,0.137793
2-4,11,3.31784
3-16,45,0.177262
2-19,88,0.0177419
3-14,47,0.257279
4-3,9,1.08758
2-16,62,0.184773
4-19,56,0.0327957
4-18,60,0.139182
3-13,46,0.441977
4-6,66,0.620243
3-12,46,0.420617
3-11,45,0.667681
3-11,43,0.605809
3-10,49,0.587631
3-10,48,0.595249
3-8,51,0.767747
3-1,26,3.11035
3-7,46,1.0225
3-4,45,1.66159
1-17,53,0.227086
3-19,96,0.00306649
3-17,54,0.110966
3-3,45,1.73612
1-18,15,0
3-18,53,0.125218
2-11,73,0.385755
4-17,46,0.0771191
1-12,85,0.356461
4-15,43,0.711807
3-13,1,0
4-18,75,0.0944007
4-14,48,0.108804
2-3,77,1.31038
4-12,51,0.334364
4-9,50,0.372814
3-7,80,0.620268
3-1,76,1.78394
4-8,48,0.503152
1-20,75,0.0827313
4-14,45,0.126543
4-6,50,0.715039
1-20,85,0.0404716
4-14,19,0.737442
4-6,48,0.819983
4-5,46,1.35482
3-9,27,0.939844
4-4,47,1.41163
4-11,64,0.193366
2-16,56,0.173032
4-3,51,1.41403
4-1,47,2.09055
1-19,15,0
1-20,33,0.432277
1-5,5,4.05466
2-20,42,0.181104
3-11,65,0.355597
3-14,94,0.0713711
2-19,41,0.105623
1-18,33,0.549924
2-17,46,0.105498
2-17,49,0.127587
2-6,90,0.66308
1-14,72,0.337928
2-8,74,0.603577
1-6,21,1.97708
1-16,33,0.644706
1-15,33,0.857867
2-15,44,0.609777
3-9,35,0.819013
4-4,71,0.968688
1-13,33,0.768853
1-5,59,1.38909
1-1,36,3.0272
1-10,44,0.916439
2-12,48,0.605935
1-1,56,2.45909
1-10,56,0.739958
1-16,79,0.131508
1-6,47,1.38357
1-5,47,1.54768
2-12,44,0.822869
1-1,35,3.04285
1-10,47,0.832401
1-5,36,1.81532
2-12,49,0.60911
2-10,51,0.686985
1-11,33,1.08815
1-6,36,1.62571
1-5,38,1.7569
2-12,51,0.559722
1-1,33,3.05866
1-10,33,1.14553
3-20,79,0.0216036
2-12,84,0.294506
2-7,49,1.16417
2-12,54,0.505848
1-1,62,2.27291
1-10,34,1.02935
1-6,33,1.70825
1-5,33,1.77489
4-20,88,0.0079807
2-5,43,1.68015
3-4,69,1.25394
1-4,33,2.19638
1-2,33,2.60547
2-1,48,2.73458
2-1,46,2.70701
2-1,49,2.66764
2-4,10,1.36331
3-16,44,0.19762
2-19,89,0.0167294
3-14,46,0.271846
2-19,84,0.0303588
3-14,43,0.249803
4-3,8,0.774004
2-16,63,0.159596
4-19,59,0.0258418
4-18,63,0.138171
3-13,45,0.411417
4-6,93,0.354727
3-12,45,0.460479
3-11,44,0.632171
4-19,68,0.0165702
3-19,20,0.125838
3-3,81,1.13561
3-10,47,0.621568
3-8,50,0.746934
3-1,25,3.13303
3-7,45,1.10597
2-19,80,0.0370436
3-14,39,0.259429
3-6,48,1.0937
3-4,43,1.72628
3-4,44,1.72875
1-17,52,0.210683
3-19,97,-0.100747
3-17,41,0.121178
3-3,44,1.72312
1-9,98,0.197439
1-18,14,0
3-18,54,0.142964
2-11,76,0.380773
4-17,45,0.0775961
3-17,85,0.0365877
3-3,72,1.26735
1-17,16,0
1-12,86,0.338268
4-15,42,0.57262
2-3,76,1.3191
4-12,50,0.307374
1-6,91,0.671696
4-11,55,0.25894
4-9,49,0.373265
3-15,83,0.174868
4-7,48,0.697827
4-14,8,0
4-6,47,0.809115
1-20,74,0.0757421
4-14,18,0.751356
4-6,49,0.781144
4-5,45,1.38558
3-9,24,1.0064
4-4,46,1.33232
2-16,27,0.743579
4-3,44,1.48486
4-1,46,2.08629
1-19,14,0
1-20,32,0.430697
2-20,41,0.217054
1-18,32,0.532013
2-6,91,0.625879
1-14,73,0.317897
2-8,73,0.595046
