DownAndDistance,Yardline,Expected Points Added (EPA)
4-11,33,0.458117
4-2,28,1.64864
1-6,73,0.904575
3-12,51,0.400059
4-6,71,0.598538
2-3,59,1.62135
2-1,59,2.33418
2-2,60,1.76921
4-19,35,0
3-19,59,0.0531543
2-4,29,2.26538
3-16,59,0.148448
2-19,68,0.0574341
3-14,59,0.211669
4-15,66,0.119607
3-13,59,0.28118
4-6,79,0.535873
3-12,59,0.375682
3-14,80,0.110794
2-19,63,0.0671439
3-11,59,0.44327
3-10,59,0.45271
4-4,79,0.671088
3-9,59,0.48254
3-8,59,0.601429
3-1,23,3.39824
3-7,59,0.885735
3-14,28,0.445545
3-6,59,0.921054
3-4,59,1.4572
3-17,36,0.0331962
3-3,59,1.41574
3-2,59,1.67753
4-17,59,0
2-14,86,0.15793
4-14,37,0
1-20,67,0.101058
1-12,37,1.03794
4-15,59,0.118658
4-12,59,0.335273
2-14,59,0.348337
4-10,59,0.305203
4-9,59,0.158956
4-5,59,0.733041
2-8,37,1.05133
1-3,37,2.22842
2-6,39,1.4099
1-14,61,0.437067
3-9,47,0.640208
4-4,59,0.822611
4-2,69,0.947395
4-11,72,0.186302
2-16,32,0.697884
4-3,59,0.957307
3-18,69,0.141248
4-2,59,1.10594
4-1,59,1.49192
1-18,58,0.229879
2-4,66,1.43549
1-6,16,1.66668
4-2,39,1.32547
1-16,58,0.171722
1-15,58,0.524796
3-9,40,0.698414
4-4,62,0.753225
1-3,32,2.25008
2-6,40,1.36122
2-8,56,0.800178
1-14,58,0.442204
1-13,58,0.451514
1-12,58,0.610963
2-18,94,0.0144147
1-9,58,0.737851
1-7,58,1.07049
4-14,94,0.0359027
3-12,77,0.266211
1-5,68,1.266
1-16,80,0.10481
1-6,58,1.18785
3-4,78,1.13814
2-9,98,0.157317
1-4,58,1.57604
2-5,58,1.4427
4-20,73,0.011315
2-6,14,1.72204
1-14,20,0.580839
2-8,30,1.23465
1-3,58,1.65078
1-2,58,1.89287
1-16,97,0.0351515
1-5,53,1.4574
2-20,58,0.093737
3-11,60,0.403742
3-5,89,0.8707
2-17,58,0.11118
2-15,58,0.409626
2-13,58,0.309653
1-1,42,2.83424
1-10,86,0.393461
3-8,74,0.451845
1-5,61,1.36704
2-12,58,0.527208
2-11,58,0.579854
1-5,69,1.24905
1-16,81,0.102361
2-6,42,1.31278
1-14,56,0.476261
2-8,58,0.773554
2-8,42,1.02742
1-14,40,0.848475
1-3,46,1.92065
2-6,58,1.06373
4-11,32,0.401985
4-2,29,1.38131
1-6,78,0.844689
3-12,50,0.399315
4-6,70,0.600392
2-3,58,1.61295
2-1,58,2.35382
2-2,61,1.7052
4-19,34,0
3-19,58,0.0525433
2-4,28,2.21403
3-16,58,0.126757
4-7,91,0.191925
3-15,58,0.276184
4-15,67,0.12839
3-13,58,0.240652
4-6,78,0.512839
3-12,58,0.381329
3-14,83,0.118037
2-19,60,0.0787429
3-11,58,0.433042
3-10,58,0.468049
4-4,76,0.601857
3-9,58,0.512419
3-8,58,0.601185
3-1,22,3.2268
3-7,58,0.882943
3-14,29,0.487173
3-6,58,0.958382
3-4,58,1.42403
3-17,39,0.077087
3-3,58,1.43797
3-2,58,1.73597
4-17,58,0
2-14,85,0.168604
4-14,36,0
1-20,64,0.104984
1-12,38,0.981794
4-15,58,0.14854
4-12,58,0.343083
2-14,58,0.334955
4-10,58,0.323834
4-9,58,0.149382
4-5,58,0.704862
2-6,36,1.52912
2-8,36,1.11554
1-3,36,2.18635
1-14,62,0.436113
3-9,44,0.593361
4-4,58,0.816593
4-2,68,0.95082
4-11,73,0.185292
2-16,33,0.693131
4-3,58,0.975473
3-18,90,0.015102
4-11,11,0.264366
4-2,58,1.13085
4-1,58,1.50367
1-18,57,0.245309
2-4,71,1.33174
4-2,32,1.44528
1-6,29,1.7559
1-16,57,0.173174
1-15,57,0.598746
3-9,43,0.614779
4-4,63,0.821785
1-3,33,2.25697
2-6,43,1.32899
2-8,57,0.775433
1-14,57,0.471379
1-13,57,0.471591
1-12,57,0.603898
1-7,57,1.09119
3-14,47,0.257279
2-19,88,0.00673075
4-6,98,0.344785
4-14,93,0.0382287
3-12,78,0.26556
1-16,93,0.0629413
1-5,89,0.968615
1-6,57,1.16577
3-4,77,1.15907
1-4,57,1.58677
2-17,83,0.0444573
2-5,61,1.36935
4-20,70,0.0156322
1-14,17,0.83451
2-8,17,1.33512
2-6,51,1.17868
1-3,57,1.68633
1-2,57,1.90999
3-5,90,0.804274
2-17,57,0.123916
2-15,57,0.44588
2-13,57,0.373594
1-1,43,2.79968
1-10,87,0.400356
3-8,73,0.457118
1-5,60,1.38213
2-12,57,0.531204
2-11,57,0.617586
3-20,82,0.0209169
2-8,23,1.38194
1-14,43,0.702342
1-3,51,1.76043
2-6,57,1.08959
4-11,39,0.461369
4-2,30,1.54884
1-6,75,0.912345
3-12,49,0.443066
4-6,65,0.661459
2-3,57,1.6801
4-19,62,0.0158489
3-19,62,0.0390663
2-2,57,1.84975
2-1,57,2.37044
2-2,58,1.81587
4-19,33,0
3-19,57,0.0527299
2-4,31,2.05878
3-16,57,0.147845
2-19,70,0.0552194
3-14,57,0.251808
4-15,68,0.124997
3-13,57,0.266494
4-6,73,0.587149
3-12,57,0.37637
1-17,75,0.0973123
3-10,57,0.462283
4-4,73,0.670295
3-9,57,0.495651
3-8,57,0.621265
3-1,21,3.50968
3-7,57,0.830559
3-14,30,0.351962
3-6,57,0.915722
3-4,57,1.39286
3-17,34,0.110175
3-3,57,1.4799
3-2,57,1.77921
3-18,34,0.466564
2-11,80,0.352433
4-17,57,0
2-14,84,0.174086
4-14,39,0.0916815
1-20,65,0.113354
1-12,39,1.04994
4-15,57,0.120164
2-3,75,1.34815
4-12,57,0.349783
2-14,53,0.368506
4-10,57,0.329179
4-9,57,0.14116
3-15,92,0.0819673
4-7,57,0.591872
4-5,57,0.707888
1-3,35,2.1907
2-8,39,1.06128
2-6,41,1.3274
1-14,59,0.454889
3-9,41,0.685449
4-4,57,0.842022
4-2,71,0.890866
4-11,78,0.184318
2-16,46,0.385654
4-3,57,0.950667
3-18,71,0.14923
4-2,57,1.15641
4-1,57,1.48932
1-18,56,0.251173
2-4,64,1.45999
1-6,18,1.4051
4-2,33,1.40714
1-16,56,0.172143
1-15,56,0.583784
3-9,42,0.671732
4-4,60,0.792254
1-13,56,0.491362
4-15,56,0.129836
1-12,56,0.66707
1-7,56,1.08501
4-6,99,0.327679
4-14,92,0.0414691
3-12,79,0.261028
1-5,90,0.96474
1-16,82,0.0996248
1-6,56,1.17067
3-4,76,1.15475
1-4,56,1.66251
2-5,60,1.36089
4-20,71,0.0138151
1-14,18,0.688974
2-8,16,0.974925
2-6,48,1.19202
1-3,56,1.69528
1-2,56,1.89116
3-11,62,0.372066
2-17,56,0.12457
2-15,56,0.47034
2-13,56,0.355594
1-3,83,1.26662
4-17,65,0
3-18,26,0.58077
2-11,56,0.614767
3-20,83,0.0180325
1-3,48,1.851
2-8,40,1.01741
1-14,42,0.73337
2-6,56,1.08341
4-11,38,0.415636
4-2,31,1.61949
1-6,72,0.935259
3-12,48,0.423802
4-6,64,0.631296
2-3,56,1.66342
4-19,63,0.0176239
3-19,63,0.0366569
2-2,56,1.79391
2-1,56,2.42445
2-2,59,1.75215
4-19,32,0
3-19,56,0.0619074
2-4,30,2.12124
3-16,56,0.128442
4-7,37,1.24507
3-15,56,0.2907
2-19,71,0.0532076
3-14,56,0.276651
4-15,69,0.229934
3-13,56,0.22675
4-6,72,0.541417
3-12,56,0.363082
3-14,81,0.107496
2-19,62,0.072785
3-11,56,0.450806
3-10,56,0.464715
4-4,78,0.643398
3-9,56,0.509445
3-8,56,0.634721
3-1,20,2.57085
3-7,56,0.904609
3-14,31,0.367697
3-6,56,0.937036
3-4,56,1.47642
3-17,37,0.0382745
3-3,56,1.44411
3-2,56,1.80146
4-17,56,0
4-14,38,0.149253
1-20,70,0.0905409
2-3,74,1.37194
4-12,56,0.308211
2-14,52,0.461401
4-10,56,0.347065
4-9,56,0.155603
3-15,91,0.129725
4-7,56,0.655108
1-20,93,-0.0112029
4-14,27,0
4-6,56,0.716362
4-5,56,0.726607
1-3,34,2.22826
2-8,38,1.05474
2-6,38,1.40527
1-14,60,0.464261
3-9,46,0.629173
4-4,56,0.891643
4-2,70,0.943303
4-11,79,0.155262
2-16,47,0.269602
4-3,56,1.00811
3-18,68,0.158253
4-2,56,1.10261
4-1,56,1.48344
1-20,55,0.166568
1-18,55,0.27155
2-4,77,1.21768
4-2,42,1.33682
1-16,55,0.182692
1-15,55,0.58054
3-9,21,1.06767
4-4,61,0.80217
1-13,55,0.499506
1-12,55,0.622733
2-18,35,0.715917
1-9,55,0.772998
1-7,55,1.10129
1-5,87,1.01942
1-16,71,0.126739
1-6,55,1.17894
2-19,38,0.11811
3-14,89,0.0601642
1-1,16,3.53417
1-10,80,0.460493
3-8,76,0.437537
2-20,56,0.101561
1-5,55,1.48101
3-4,75,1.14227
1-4,55,1.64412
2-17,81,0.0453899
2-5,63,1.29441
4-20,68,0.0121758
2-8,19,1.13051
1-14,47,0.623218
2-6,53,1.10653
1-3,55,1.74426
1-2,55,1.92153
2-20,55,0.0960459
2-17,55,0.121259
2-15,55,0.485492
2-13,55,0.369169
4-17,80,0
2-11,55,0.652779
2-8,21,1.58476
1-14,45,0.645662
1-3,53,1.77805
2-6,55,1.14203
2-1,55,2.48337
3-13,48,0.320159
4-18,58,0.171014
3-20,55,0.0252669
3-19,99,-0.191719
3-3,42,1.83799
3-17,55,0.0983468
2-4,17,2.27668
3-16,55,0.123898
4-6,75,0.532348
3-12,55,0.367129
3-10,55,0.5318
4-4,83,0.569688
3-9,55,0.514274
3-8,55,0.652586
3-1,35,2.87832
3-7,55,0.921178
3-14,32,0.304043
3-6,55,1.02836
3-4,55,1.47302
3-2,55,1.83229
4-8,63,0.211215
3-7,91,0.457147
3-1,55,2.33241
3-18,44,0.171089
2-11,82,0.344555
4-17,55,0
1-12,41,1.0007
4-15,55,0.113147
2-3,73,1.35712
4-12,55,0.277633
1-6,91,0.671696
4-11,55,0.25894
4-9,55,0.143821
1-8,50,1.013
4-16,48,0.0617164
1-11,86,0.369134
3-7,83,0.60015
3-1,79,1.78524
4-8,55,0.238774
4-5,55,0.773609
4-11,68,0.209113
2-16,36,0.727995
4-3,55,0.944774
3-18,73,0.145926
1-5,98,0.782571
1-6,96,0.527118
4-2,55,1.09102
4-1,55,1.50289
1-20,54,0.171535
1-18,54,0.309726
2-4,78,1.17964
4-2,43,1.31852
1-16,54,0.19776
1-15,54,0.635788
1-13,54,0.506044
1-12,54,0.653655
2-18,34,0.704227
1-9,54,0.817041
4-12,32,0.845546
2-3,82,1.24862
3-14,38,0.2684
3-6,49,1.07697
2-19,81,0.0354988
1-5,80,1.10598
1-16,68,0.127653
1-6,54,1.22499
2-19,39,0.0993455
3-14,88,0.0702106
1-1,17,3.45319
1-10,81,0.43585
3-8,67,0.499867
3-4,74,1.15034
1-4,54,1.65889
2-17,82,0.0456358
2-5,62,1.31907
4-20,69,0.0166967
1-14,16,0.79524
2-8,18,1.33919
2-6,50,1.17664
1-3,54,1.7261
1-2,54,1.9847
2-20,54,0.127886
2-17,54,0.120886
2-15,54,0.493918
2-13,54,0.389573
4-17,83,0
2-11,54,0.674806
2-8,22,1.5401
1-14,44,0.669642
1-3,50,1.83699
2-6,54,1.15084
2-1,54,2.52222
3-13,47,0.369757
4-18,61,0.135106
3-20,54,0.0220731
3-19,96,-0.134077
3-3,45,1.65371
3-17,54,0.0953145
2-4,16,2.42927
3-16,54,0.128582
2-19,65,0.0644771
3-14,54,0.27067
4-6,74,0.555768
3-12,54,0.360599
4-19,95,-0.10094
3-19,31,0.119041
3-3,86,1.04645
3-10,54,0.483084
4-4,80,0.632521
3-9,54,0.560187
3-8,54,0.672016
3-1,34,2.92541
3-7,54,0.931148
3-14,33,0.274593
3-6,54,0.998375
3-4,54,1.50509
3-2,54,1.79589
4-8,62,0.221305
3-7,90,0.438346
3-1,54,2.33533
3-18,45,0.169981
2-11,81,0.337489
4-17,54,0
1-12,42,0.959696
4-15,54,0.129959
2-3,72,1.38337
4-12,54,0.282982
1-6,88,0.750152
4-11,54,0.350093
2-14,54,0.359397
4-10,54,0.364394
4-9,54,0.179135
4-16,55,0.0760379
1-8,51,1.04445
1-11,87,0.362528
3-7,82,0.584279
3-1,78,1.8067
4-8,54,0.246432
4-5,54,0.761425
4-11,69,0.216367
2-16,37,0.649684
4-3,54,1.02728
3-18,78,0.116435
1-6,99,0.407621
1-5,99,0.730056
4-2,54,1.19139
4-1,54,1.49543
1-20,53,0.198846
1-18,53,0.322493
2-4,83,1.15454
1-6,97,0.490111
1-5,97,0.785306
4-2,52,1.17557
1-16,53,0.213949
1-15,53,0.638511
1-13,53,0.504683
1-12,53,0.682928
2-18,93,0.028261
1-9,53,0.811601
1-5,85,1.04686
1-16,65,0.144788
1-6,53,1.22874
3-8,66,0.524735
3-4,73,1.18491
1-4,53,1.72712
2-17,87,0.0261321
4-20,66,0.0139206
1-2,53,1.99055
1-5,12,2.46686
2-20,53,0.106284
2-17,53,0.124395
2-15,53,0.484156
2-13,53,0.407154
1-3,94,1.0097
4-17,82,0
2-11,53,0.719324
2-1,53,2.49617
3-13,50,0.354571
4-18,56,0.141028
3-20,53,0.0160905
2-2,62,1.7249
4-19,37,0
3-19,53,0.0676026
3-19,93,-0.114265
3-3,40,1.83275
3-17,53,0.110403
2-4,19,2.02736
3-16,53,0.126032
4-6,69,0.608644
3-12,53,0.363701
3-11,53,0.568873
3-10,53,0.482926
4-4,93,0.418506
3-9,53,0.597344
3-8,53,0.674037
3-1,33,2.93011
3-7,53,0.946151
3-14,34,0.295254
3-6,53,1.01652
3-4,53,1.55734
3-2,53,1.81101
4-8,57,0.257094
3-7,89,0.483019
3-1,53,2.35324
4-2,90,0.670178
3-18,46,0.205548
2-11,84,0.321026
4-17,53,0
1-12,43,0.912194
4-15,53,0.117708
2-3,79,1.29471
4-12,53,0.296471
4-9,53,0.164914
3-7,85,0.550551
3-1,65,2.04833
4-8,53,0.244626
4-5,53,0.805068
3-9,29,0.905459
4-4,53,0.851409
4-11,74,0.185738
2-16,34,0.716217
4-3,53,1.06242
3-18,75,0.128574
1-5,96,0.813098
1-16,52,0.236479
4-2,53,1.21561
4-1,53,1.56943
1-20,52,0.171871
1-18,52,0.341876
2-4,76,1.20273
1-15,52,0.594088
1-13,52,0.550623
1-12,52,0.704797
2-18,92,0.0518189
1-9,52,0.834317
1-5,86,1.04377
1-16,70,0.130646
1-6,52,1.26975
2-19,37,0.122526
3-14,90,0.0636751
3-8,65,0.561109
3-4,72,1.21999
1-4,52,1.70813
2-17,80,0.0461664
4-20,67,0.0166574
2-8,20,1.08181
1-14,46,0.699933
2-6,52,1.16357
1-3,52,1.76867
1-2,52,2.00358
2-20,52,0.11632
2-17,52,0.127194
2-15,52,0.507764
2-13,52,0.417308
1-3,95,0.989037
4-17,85,0
2-11,52,0.6874
4-10,99,-0.0368724
1-8,28,1.36426
1-11,56,0.696965
2-10,52,0.65437
2-1,52,2.65718
3-13,49,0.33988
4-18,59,0.163123
3-20,52,0.00926774
2-2,63,1.68958
4-19,36,0
3-19,52,0.0651428
3-19,98,-0.186003
3-3,43,1.7835
3-17,52,0.10418
2-4,18,2.42037
3-16,52,0.130876
4-6,68,0.629782
3-12,52,0.379564
3-10,52,0.480536
4-4,82,0.602377
3-9,52,0.532308
3-8,52,0.65944
3-1,32,2.89039
3-7,52,0.943171
3-14,35,0.26389
3-6,52,1.05924
3-4,52,1.53158
3-2,52,1.84053
4-8,56,0.250466
3-7,88,0.491566
3-1,52,2.40964
3-18,47,0.126492
2-11,83,0.342162
4-17,52,0
1-12,44,0.904128
4-15,52,0.124698
4-13,52,0.134141
2-3,78,1.28602
4-12,52,0.32838
4-9,52,0.154551
3-7,84,0.560153
3-1,64,2.04273
4-8,52,0.221466
4-5,52,0.749167
4-11,75,0.180826
2-16,35,0.725784
4-3,52,1.03613
3-18,72,0.142665
4-1,52,1.55222
1-20,51,0.195953
1-18,51,0.373242
2-4,73,1.27747
1-6,27,1.75815
4-2,46,1.28169
1-16,51,0.252802
1-15,51,0.655471
1-13,51,0.578316
1-12,51,0.703674
1-8,23,1.83809
1-11,51,0.786217
2-18,39,0.601284
1-9,51,0.855721
3-6,50,1.03131
3-14,37,0.242402
2-19,82,0.0358438
2-3,81,1.2475
1-16,91,0.0686607
1-5,83,1.05342
1-6,51,1.25859
1-1,44,2.78657
1-10,84,0.415648
3-8,72,0.47861
2-12,56,0.523992
1-5,51,1.51719
1-4,51,1.73137
2-17,85,0.0410585
4-20,64,0.0162289
1-2,51,2.08022
1-5,14,2.21818
2-20,51,0.137408
3-11,55,0.436147
2-17,51,0.123928
2-15,51,0.52518
2-13,51,0.449654
1-3,92,1.05978
4-17,84,0
2-11,51,0.727266
4-20,80,0.0116503
2-5,51,1.53622
2-1,51,2.56074
2-2,52,1.91778
4-19,43,0.0439436
3-19,51,0.0632303
3-19,95,-0.110507
3-3,22,2.21781
3-17,51,0.124592
2-4,21,2.47257
3-16,51,0.143082
2-19,92,-0.0274248
3-14,51,0.266767
4-3,6,2.04565
2-16,53,0.184224
4-19,53,0.0424615
4-18,57,0.146235
3-13,51,0.305607
3-14,72,0.14245
2-19,55,0.0992332
3-11,51,0.52346
3-10,51,0.550008
4-4,87,0.590265
3-9,51,0.566747
3-8,51,0.683772
3-1,47,2.42706
3-7,51,0.913772
3-14,36,0.24883
2-19,83,0.0342114
3-6,51,1.10239
3-4,51,1.60972
3-2,51,1.83396
4-8,59,0.191511
3-7,71,0.705592
3-1,51,2.38278
2-16,55,0.176794
3-13,53,0.262493
4-19,51,0.0465087
4-17,51,0
1-12,45,0.866773
4-15,51,0.125787
4-18,74,0.0983737
4-14,51,0.111839
4-13,51,0.129236
2-3,77,1.31038
4-12,51,0.334364
4-9,51,0.158251
3-7,95,0.258773
3-1,75,1.85854
4-8,51,0.234789
4-5,51,0.816523
3-9,23,1.05632
4-4,51,0.872972
4-11,64,0.176787
2-16,56,0.173032
4-3,51,1.02943
3-18,77,0.125019
4-2,51,1.17234
4-1,51,1.64333
1-20,50,0.192114
1-18,50,0.384429
2-4,74,1.25319
1-6,24,1.87402
4-2,47,1.29177
1-16,50,0.26623
1-15,50,0.682031
3-9,16,0.949651
4-4,54,0.814187
1-13,50,0.57944
1-12,50,0.729353
1-8,22,1.6972
1-11,50,0.796756
1-18,94,-0.00228583
2-18,38,0.594344
1-9,50,0.884661
2-3,86,1.19272
3-14,42,0.213183
2-19,85,0.0334873
1-5,92,0.915721
1-16,88,0.0827919
1-6,50,1.25184
1-1,45,2.66754
1-10,85,0.418278
3-8,79,0.427407
1-5,50,1.53476
1-4,50,1.73947
2-17,86,0.0264296
4-20,65,0.0153607
1-2,50,2.06434
1-5,13,2.35204
2-20,50,0.109152
3-11,52,0.541686
2-17,50,0.132709
2-15,50,0.565842
2-13,50,0.463214
1-3,93,1.0243
4-17,87,0
2-11,50,0.729559
2-1,50,2.56632
2-2,53,1.92195
4-19,42,0.0531668
3-19,50,0.0682197
4-13,29,0.612216
2-11,64,0.466572
3-18,50,0.128525
3-19,92,-0.0827179
3-3,41,1.80972
3-17,50,0.112894
2-4,20,1.9258
3-16,50,0.119337
4-19,52,0.044367
4-3,5,0.772227
2-16,50,0.225104
3-10,50,0.53634
1-10,93,0.264841
1-1,21,3.60831
3-5,50,1.37971
2-4,35,2.01748
3-20,63,0.0299023
3-13,40,0.569214
4-18,50,0.143372
1-12,46,0.852019
4-15,50,0.141065
4-10,87,0.128096
1-11,76,0.452777
1-8,8,3.01422
2-14,50,0.439131
4-10,50,0.364659
3-9,20,0.45681
4-4,50,0.904898
4-11,65,0.219006
2-16,57,0.168885
4-3,50,1.03863
3-18,66,0.144983
4-2,50,1.20461
4-12,33,0.795428
2-3,83,1.22307
3-14,39,0.259429
3-6,48,1.0937
2-19,80,0.0370436
1-5,81,1.08288
1-16,69,0.134111
1-6,49,1.27228
1-1,46,2.70413
1-10,82,0.439771
3-8,78,0.424377
1-5,49,1.52602
1-2,49,2.07486
1-5,8,0.567127
2-20,49,0.163792
3-11,41,0.626351
4-19,57,0.0258604
4-3,10,0.314657
2-16,49,0.23564
4-16,38,0.153409
4-10,53,0.348627
2-14,49,0.429509
1-3,90,1.13753
4-17,86,0
2-11,49,0.731105
3-20,90,0.0138696
1-5,76,1.15698
1-16,40,0.522197
2-5,99,0.681078
4-20,32,0.236538
3-16,23,0.81159
2-4,49,1.73604
4-19,38,0.0045507
3-19,54,0.0639459
2-2,49,2.00829
2-1,49,2.66764
4-13,32,0.709614
2-11,77,0.378355
3-18,49,0.120781
2-4,23,2.36278
3-16,49,0.13333
4-19,55,0.028489
4-3,4,0.911367
2-16,51,0.203008
4-19,94,-0.0979618
3-19,30,0.122937
3-3,87,1.04179
3-10,49,0.587631
1-10,90,0.332921
1-1,22,3.58927
3-5,49,1.4224
2-4,34,2.0159
3-20,50,0.0185971
3-13,43,0.453984
4-18,49,0.103494
1-11,73,0.478755
4-10,82,0.219056
1-8,13,2.03955
2-14,45,0.468753
4-10,49,0.340245
4-11,70,0.189596
2-16,38,0.604491
4-3,49,1.05486
2-3,80,1.27959
1-16,90,0.0723267
1-5,82,1.04322
1-6,48,1.29186
1-1,47,2.69315
1-10,83,0.43491
3-8,77,0.427412
2-20,57,0.0965711
1-5,48,1.58039
1-2,48,2.10969
3-11,54,0.524111
4-19,54,0.0322411
4-3,11,2.94621
2-16,48,0.256317
4-16,37,0.115356
4-10,52,0.322864
2-14,48,0.416675
1-3,91,1.13917
4-17,89,0
2-11,48,0.723429
4-17,64,0
1-3,80,1.29973
4-20,31,0.201753
3-16,22,0.744211
2-4,48,1.78749
4-19,39,0.00206111
3-19,55,0.0644982
2-2,48,2.01425
2-1,48,2.73458
4-13,31,0.619173
2-11,78,0.372037
3-18,48,0.108485
2-4,22,2.28868
3-16,48,0.150291
4-7,93,0.0291754
3-15,48,0.566573
3-19,25,0.336141
4-19,65,0.0154916
3-3,84,1.07167
3-10,48,0.595249
1-10,91,0.332713
1-1,23,3.46932
3-5,48,1.37238
2-4,33,2.10113
3-20,61,0.0282979
3-13,42,0.483498
4-18,48,0.0923964
1-11,74,0.475019
4-10,85,0.161232
1-8,14,1.93325
2-14,44,0.500521
4-10,48,0.369056
4-11,71,0.190878
2-16,39,0.566987
4-3,48,1.07692
3-18,76,0.12619
4-2,48,1.13236
1-6,15,1.89549
1-5,79,1.08855
1-16,47,0.321387
1-13,47,0.624008
4-15,49,0.174485
1-12,47,0.807908
2-12,49,0.60911
1-5,36,1.81532
1-1,35,3.04285
1-10,47,0.832401
1-7,47,1.28003
4-12,43,0.256869
2-3,69,1.45792
4-6,80,0.515518
3-12,32,0.958882
1-16,79,0.106857
1-5,47,1.54768
1-6,47,1.38357
1-1,56,2.45909
1-10,56,0.739958
2-12,44,0.822869
1-7,85,0.703601
2-17,47,0.121921
4-18,47,0.10862
3-13,29,0.835256
1-3,72,1.42327
4-17,72,0
3-18,19,0.207722
2-11,47,0.770391
2-12,94,0.165277
2-7,47,1.23645
4-17,91,0
1-3,89,1.11939
2-5,93,0.894493
4-20,38,0
2-4,47,1.77935
2-1,47,2.63334
3-20,47,0.0365479
3-3,34,1.93201
3-17,47,0.11477
2-4,9,1.21551
3-16,47,0.167153
3-10,47,0.621568
1-4,49,1.76824
3-1,27,3.00971
3-7,47,0.964024
3-5,47,1.45065
2-4,32,2.09986
4-9,47,0.212654
4-1,24,2.3669
4-8,47,0.281091
4-6,47,0.809115
2-16,28,0.673969
4-3,47,1.04484
1-1,53,2.46746
1-10,61,0.632357
1-16,66,0.140306
1-6,40,1.48165
1-5,42,1.68138
2-12,47,0.628323
3-10,89,0.2249
1-19,46,0.225367
1-6,12,2.40565
1-5,78,1.11111
1-16,46,0.363494
2-3,76,1.3191
4-12,50,0.307374
2-12,50,0.598731
1-6,37,1.62159
1-5,37,1.82772
1-1,34,3.13748
1-10,46,0.868979
3-4,23,2.13026
1-7,46,1.3205
4-12,40,0.115155
2-3,90,1.11452
4-6,81,0.50376
3-12,33,0.87893
1-16,76,0.117207
1-5,40,1.72316
1-6,46,1.32609
1-1,57,2.37766
1-10,57,0.728513
2-12,43,0.814366
1-16,78,0.105104
1-6,44,1.37499
1-5,46,1.5682
3-4,82,1.05877
2-9,30,1.14606
1-4,46,1.7943
1-5,26,1.95707
2-20,47,0.158177
1-15,70,0.340207
1-2,46,2.14169
1-7,84,0.700147
2-17,46,0.105498
3-19,48,0.0629965
4-19,40,0.0188452
4-18,44,0.0968703
3-13,30,0.737265
1-3,73,1.39028
4-17,75,0
2-11,46,0.748765
2-12,95,0.144903
2-7,46,1.16184
2-5,94,0.862603
4-20,37,0
2-4,46,1.78595
3-3,96,0.767614
4-19,85,0.0069908
3-19,37,0.0557395
2-2,46,2.07313
2-1,46,2.70701
3-20,46,0.041863
3-3,37,1.91938
3-17,46,0.117308
2-4,8,3.09067
3-16,46,0.187083
4-3,9,1.08758
2-16,62,0.184773
4-19,56,0.0327957
4-18,60,0.139182
3-13,46,0.441977
3-11,46,0.638256
3-10,46,0.635138
1-4,48,1.78908
3-1,26,3.10103
3-7,46,0.950978
3-5,46,1.42677
3-7,50,0.901063
3-1,46,2.4962
2-4,39,1.97124
3-13,28,0.778556
4-18,46,0.108727
3-4,83,1.04996
2-9,31,1.0408
1-4,47,1.8147
1-8,96,0.281438
1-11,36,0.978901
2-10,48,0.700426
4-9,46,0.22284
4-1,25,2.26547
4-8,46,0.284718
4-6,46,0.763269
2-16,29,0.723816
4-3,46,1.04168
2-10,61,0.558854
1-11,47,0.839966
1-18,45,0.511591
1-18,47,0.452254
2-10,63,0.547765
1-11,45,0.894737
2-12,63,0.477324
1-5,58,1.40942
1-1,37,2.98308
1-10,45,0.884905
3-4,22,2.20229
1-7,45,1.34792
4-12,45,0.225285
2-3,71,1.42959
4-6,86,0.466619
3-12,34,0.907606
1-16,73,0.125764
1-5,45,1.57189
1-6,45,1.41491
2-12,42,0.87131
1-1,58,2.33082
1-10,38,1.01234
1-5,25,1.99195
2-20,46,0.16717
1-15,69,0.350317
1-2,45,2.19613
1-7,83,0.743318
2-17,45,0.100442
3-19,45,0.059167
4-19,45,0.0541962
4-18,33,0
3-13,27,0.898991
1-3,70,1.40926
4-17,74,0
2-11,45,0.794063
4-9,49,0.19534
1-17,45,0.229182
4-8,78,0.151833
1-11,31,1.21732
2-10,45,0.777077
2-9,45,0.82687
4-1,47,1.66831
3-20,78,0.0222549
4-17,93,0
1-3,87,1.18702
2-5,95,0.830582
4-20,36,0
2-4,45,1.78882
1-16,23,0.347728
4-11,27,0.412135
4-2,10,1.40516
1-6,71,0.964382
2-9,9,2.24883
2-3,45,1.93576
3-3,99,0.622342
4-19,82,0.00803708
3-19,42,0.070733
2-2,45,2.09011
2-1,45,2.73816
1-10,22,1.42872
3-20,45,0.0454434
3-7,80,0.620268
3-1,76,1.78394
4-8,48,0.29977
2-11,15,0.692812
3-3,32,1.99233
3-17,45,0.0957345
2-4,11,3.31784
3-16,45,0.177262
4-3,8,0.774004
2-16,63,0.159596
4-19,59,0.0258418
4-18,63,0.138171
3-13,45,0.411417
4-6,93,0.354727
3-12,45,0.412217
3-10,45,0.63582
1-10,94,0.24953
1-1,18,3.3731
3-5,45,1.4007
3-7,49,1.05601
3-1,45,2.55419
3-13,31,0.643023
4-18,45,0.11215
1-11,35,1.05868
2-10,49,0.72617
4-9,45,0.185272
4-1,26,2.27323
4-8,45,0.268189
4-14,14,0.953109
4-6,45,0.736987
2-16,26,0.780547
4-3,45,1.07331
3-20,72,0.0271974
